filing_date,component,url,ownerOrg,name
2024-12-26,satellite,https://www.sec.gov/Archives/edgar/data/1855467/000149315224051917/form10-k.htm#:~:text=satellite%20constellation&text=satellite%20network&text=earth%20observation%20satellite&text=communication%20satellite&text=satellite%20imagery&text=satellite%20manufacturing&text=low%20earth%20orbit&text=LEO%20satellite&text=geostationary%20orbit&text=GEO%20satellite&text=medium%20earth%20orbit&text=satellite%20deployment,Manufacturing,"MOBIX LABS, INC"
2025-02-20,satellite,https://www.sec.gov/Archives/edgar/data/20520/000156276225000028/fybr-20241231x10k.htm#:~:text=satellite%20constellation&text=satellite%20network&text=earth%20observation%20satellite&text=communication%20satellite&text=satellite%20imagery&text=satellite%20manufacturing&text=low%20earth%20orbit&text=LEO%20satellite&text=geostationary%20orbit&text=GEO%20satellite&text=medium%20earth%20orbit&text=satellite%20deployment,Technology,"Frontier Communications Parent, Inc."
2025-03-13,satellite,https://www.sec.gov/Archives/edgar/data/1897463/000141057825000338/tmb-20241231x10k.htm#:~:text=satellite%20constellation&text=satellite%20network&text=earth%20observation%20satellite&text=communication%20satellite&text=satellite%20imagery&text=satellite%20manufacturing&text=low%20earth%20orbit&text=LEO%20satellite&text=geostationary%20orbit&text=GEO%20satellite&text=medium%20earth%20orbit&text=satellite%20deployment,Real Estate & Construction,Graf Global Corp.
2025-01-28,satellite,https://www.sec.gov/Archives/edgar/data/936468/000093646825000009/lmt-20241231.htm#:~:text=satellite%20constellation&text=satellite%20network&text=earth%20observation%20satellite&text=communication%20satellite&text=satellite%20imagery&text=satellite%20manufacturing&text=low%20earth%20orbit&text=LEO%20satellite&text=geostationary%20orbit&text=GEO%20satellite&text=medium%20earth%20orbit&text=satellite%20deployment,Manufacturing,LOCKHEED MARTIN CORP
2024-10-04,satellite,https://www.sec.gov/Archives/edgar/data/1823882/000182912624006645/airspannetworks_10k.htm#:~:text=satellite%20constellation&text=satellite%20network&text=earth%20observation%20satellite&text=communication%20satellite&text=satellite%20imagery&text=satellite%20manufacturing&text=low%20earth%20orbit&text=LEO%20satellite&text=geostationary%20orbit&text=GEO%20satellite&text=medium%20earth%20orbit&text=satellite%20deployment,,
2025-02-19,satellite,https://www.sec.gov/Archives/edgar/data/275880/000095017025022754/psn-20241231.htm#:~:text=satellite%20constellation&text=satellite%20network&text=earth%20observation%20satellite&text=communication%20satellite&text=satellite%20imagery&text=satellite%20manufacturing&text=low%20earth%20orbit&text=LEO%20satellite&text=geostationary%20orbit&text=GEO%20satellite&text=medium%20earth%20orbit&text=satellite%20deployment,Technology,PARSONS CORP
2025-02-20,satellite,https://www.sec.gov/Archives/edgar/data/18926/000001892625000010/lumn-20241231.htm#:~:text=satellite%20constellation&text=satellite%20network&text=earth%20observation%20satellite&text=communication%20satellite&text=satellite%20imagery&text=satellite%20manufacturing&text=low%20earth%20orbit&text=LEO%20satellite&text=geostationary%20orbit&text=GEO%20satellite&text=medium%20earth%20orbit&text=satellite%20deployment,Technology,"Lumen Technologies, Inc."
2024-03-29,satellite,https://www.sec.gov/Archives/edgar/data/1001082/000155837024004386/dish-20231231x10k.htm#:~:text=satellite%20constellation&text=satellite%20network&text=earth%20observation%20satellite&text=communication%20satellite&text=satellite%20imagery&text=satellite%20manufacturing&text=low%20earth%20orbit&text=LEO%20satellite&text=geostationary%20orbit&text=GEO%20satellite&text=medium%20earth%20orbit&text=satellite%20deployment,,
2025-02-27,satellite,https://www.sec.gov/Archives/edgar/data/1611983/000155837025001788/lbrda-20241231x10k.htm#:~:text=satellite%20constellation&text=satellite%20network&text=earth%20observation%20satellite&text=communication%20satellite&text=satellite%20imagery&text=satellite%20manufacturing&text=low%20earth%20orbit&text=LEO%20satellite&text=geostationary%20orbit&text=GEO%20satellite&text=medium%20earth%20orbit&text=satellite%20deployment,Technology,Liberty Broadband Corp
2024-04-01,satellite,https://www.sec.gov/Archives/edgar/data/1817004/000149315224012378/form10-k.htm#:~:text=satellite%20constellation&text=satellite%20network&text=earth%20observation%20satellite&text=communication%20satellite&text=satellite%20imagery&text=satellite%20manufacturing&text=low%20earth%20orbit&text=LEO%20satellite&text=geostationary%20orbit&text=GEO%20satellite&text=medium%20earth%20orbit&text=satellite%20deployment,Trade & Services,"NEXTNRG, INC."
2025-02-27,satellite,https://www.sec.gov/Archives/edgar/data/1593275/000159327525000023/hg-20241231.htm#:~:text=satellite%20constellation&text=satellite%20network&text=earth%20observation%20satellite&text=communication%20satellite&text=satellite%20imagery&text=satellite%20manufacturing&text=low%20earth%20orbit&text=LEO%20satellite&text=geostationary%20orbit&text=GEO%20satellite&text=medium%20earth%20orbit&text=satellite%20deployment,Finance,"Hamilton Insurance Group, Ltd."
2025-03-25,exploration,https://www.sec.gov/Archives/edgar/data/1844452/000184445225000023/lunr-20241231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Manufacturing,"Intuitive Machines, Inc."
2025-03-11,exploration,https://www.sec.gov/Archives/edgar/data/1819810/000181981025000063/exhibit21-subsidiariesofth.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Manufacturing,Redwire Corp
2025-02-27,exploration,https://www.sec.gov/Archives/edgar/data/1819994/000162828025008724/rklb-20241231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Manufacturing,"Rocket Lab USA, Inc."
2024-05-30,exploration,https://www.sec.gov/Archives/edgar/data/1737927/000095017024066240/cgc-20240331.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Life Sciences,Canopy Growth Corp
2025-02-14,exploration,https://www.sec.gov/Archives/edgar/data/202058/000020205825000023/exhibit10hil3harrisrsp1125.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Manufacturing,"L3HARRIS TECHNOLOGIES, INC. /DE/"
2024-08-02,exploration,https://www.sec.gov/Archives/edgar/data/39020/000118518524000753/freqelec20240430_10k.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Industrial Applications and Services,FREQUENCY ELECTRONICS INC
2025-02-24,exploration,https://www.sec.gov/Archives/edgar/data/1818644/000143774925004906/aeye20241231_10k.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Manufacturing,"AEye, Inc."
2024-04-01,exploration,https://www.sec.gov/Archives/edgar/data/1518461/000149315224012177/form10-k.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Manufacturing,"AmpliTech Group, Inc."
2025-02-24,exploration,https://www.sec.gov/Archives/edgar/data/1023128/000102312825000026/a2024q4exx21subsidiaries.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Trade & Services,LITHIA MOTORS INC
2025-02-14,exploration,https://www.sec.gov/Archives/edgar/data/831259/000083125925000006/a2024trscerroverde-finalxp.pdf#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Energy & Transportation,FREEPORT-MCMORAN INC
2024-11-07,exploration,https://www.sec.gov/Archives/edgar/data/1260221/000126022124000083/tdg-20240930.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Manufacturing,TransDigm Group INC
2025-03-17,exploration,https://www.sec.gov/Archives/edgar/data/1036044/000095017025040387/inve-20241231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Technology,"Identiv, Inc."
2025-03-03,exploration,https://www.sec.gov/Archives/edgar/data/708821/000070882125000015/par-20241231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Technology,PAR TECHNOLOGY CORP
2025-02-26,exploration,https://www.sec.gov/Archives/edgar/data/1706946/000170694625000038/spce-20241231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Energy & Transportation,"Virgin Galactic Holdings, Inc"
2025-02-14,exploration,https://www.sec.gov/Archives/edgar/data/1736297/000173629725000003/alab-20241231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Manufacturing,"Astera Labs, Inc."
2025-03-13,exploration,https://www.sec.gov/Archives/edgar/data/1802457/000180245725000008/orgn-20241231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Industrial Applications and Services,"Origin Materials, Inc."
2025-02-26,exploration,https://www.sec.gov/Archives/edgar/data/1438133/000143813325000036/tndm-20241231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Industrial Applications and Services,TANDEM DIABETES CARE INC
2024-04-01,exploration,https://www.sec.gov/Archives/edgar/data/1054102/000149315224012464/form10-k.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Industrial Applications and Services,"INTERPACE BIOSCIENCES, INC."
2024-04-16,exploration,https://www.sec.gov/Archives/edgar/data/1847986/000149315224014831/form10-k.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Manufacturing,Dragonfly Energy Holdings Corp.
2025-02-27,exploration,https://www.sec.gov/Archives/edgar/data/883984/000088398425000007/icui-20241231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Industrial Applications and Services,ICU MEDICAL INC/DE
2025-02-28,exploration,https://www.sec.gov/Archives/edgar/data/1554859/000155485925000011/smlr-20241231x10k.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Industrial Applications and Services,"Semler Scientific, Inc."
2025-03-26,exploration,https://www.sec.gov/Archives/edgar/data/1836833/000183683325000050/pl-20250131.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Manufacturing,Planet Labs PBC
2025-03-14,exploration,https://www.sec.gov/Archives/edgar/data/1907982/000190798225000060/qbts-20241231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Technology,D-Wave Quantum Inc.
2024-03-29,exploration,https://www.sec.gov/Archives/edgar/data/1836833/000183683324000037/pl-20240131.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Manufacturing,Planet Labs PBC
2024-03-29,exploration,https://www.sec.gov/Archives/edgar/data/1907982/000190798224000049/qbts-20231231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Technology,D-Wave Quantum Inc.
2025-03-07,exploration,https://www.sec.gov/Archives/edgar/data/1754068/000095017025035143/alvr-20241231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Life Sciences,"Kalaris Therapeutics, Inc."
2025-03-03,exploration,https://www.sec.gov/Archives/edgar/data/1625297/000162529725000016/indv-20241231.htm#:~:text=lunar%20mission&text=lunar%20lander&text=moon%20landing&text=artemis%20program&text=mars%20mission&text=deep%20space&text=planetary%20exploration&text=space%20probe&text=rover%20mission&text=asteroid%20mining&text=planetary%20science&text=space%20telescope&text=space%20research,Life Sciences,INDIVIOR PLC
2025-02-26,commercial,https://www.sec.gov/Archives/edgar/data/1706946/000170694625000038/spce-20241231.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,Energy & Transportation,"Virgin Galactic Holdings, Inc"
2025-03-25,commercial,https://www.sec.gov/Archives/edgar/data/1844452/000184445225000023/lunr-20241231.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,Manufacturing,"Intuitive Machines, Inc."
2025-02-21,commercial,https://www.sec.gov/Archives/edgar/data/1040829/000155837025001286/rhp-20241231x10k.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,Real Estate & Construction,"Ryman Hospitality Properties, Inc."
2024-06-06,commercial,https://www.sec.gov/Archives/edgar/data/1781162/000162828024026929/mnts-20231231.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,Manufacturing,Momentus Inc.
2025-03-11,commercial,https://www.sec.gov/Archives/edgar/data/1819810/000181981025000063/rdw-20241231.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,Manufacturing,Redwire Corp
2025-03-20,commercial,https://www.sec.gov/Archives/edgar/data/1753539/000175353925000030/bksy-20241231.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,Manufacturing,BlackSky Technology Inc.
2025-02-28,commercial,https://www.sec.gov/Archives/edgar/data/1065078/000107261325000187/network1_10k-123124.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,Real Estate & Construction,"NETWORK-1 TECHNOLOGIES, INC."
2024-08-02,commercial,https://www.sec.gov/Archives/edgar/data/310354/000143774924024465/sxi20240630_10k.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,Technology,STANDEX INTERNATIONAL CORP/DE/
2024-04-18,commercial,https://www.sec.gov/Archives/edgar/data/1814329/000095017024045209/astr-20231231.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,,
2025-02-25,commercial,https://www.sec.gov/Archives/edgar/data/1487952/000148795225000014/vpg-20241231.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,Manufacturing,"Vishay Precision Group, Inc."
2024-03-29,commercial,https://www.sec.gov/Archives/edgar/data/1834032/000121390024028020/ea0202573-10k_constell1.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,Real Estate & Construction,Constellation Acquisition Corp I
2025-02-27,commercial,https://www.sec.gov/Archives/edgar/data/1879016/000187901625000003/ie-20241231.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,Energy & Transportation,Ivanhoe Electric Inc.
2025-03-13,commercial,https://www.sec.gov/Archives/edgar/data/1948056/000194805625000015/kkr-20241231.htm#:~:text=space%20tourism&text=commercial%20spaceflight&text=space%20hotel&text=orbital%20tourism&text=suborbital%20flight&text=in-orbit%20servicing&text=space%20debris%20removal&text=in-space%20manufacturing&text=space%20logistics&text=space%20infrastructure,,
2025-02-25,investment,https://www.sec.gov/Archives/edgar/data/1075415/000107541525000012/dhc-20241231.htm#:~:text=space%20investment&text=space%20venture&text=space%20startup&text=space%20industry%20funding&text=space%20technology%20acquisition&text=space%20market%20growth&text=commercial%20space%20opportunity&text=space%20industry%20revenue&text=space%20sector%20forecast,Real Estate & Construction,DIVERSIFIED HEALTHCARE TRUST
2024-03-29,investment,https://www.sec.gov/Archives/edgar/data/1836833/000183683324000037/pl-20240131.htm#:~:text=space%20investment&text=space%20venture&text=space%20startup&text=space%20industry%20funding&text=space%20technology%20acquisition&text=space%20market%20growth&text=commercial%20space%20opportunity&text=space%20industry%20revenue&text=space%20sector%20forecast,Manufacturing,Planet Labs PBC
2024-05-07,technology,https://www.sec.gov/Archives/edgar/data/1590496/000121390024040309/ea0203967-10k_aerkomm.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,Technology,Aerkomm Inc.
2025-03-12,technology,https://www.sec.gov/Archives/edgar/data/1001082/000155837025002818/dish-20241231x10k.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,,
2024-03-29,technology,https://www.sec.gov/Archives/edgar/data/1001082/000155837024004386/dish-20231231x10k.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,,
2025-03-14,technology,https://www.sec.gov/Archives/edgar/data/1537054/000095017025039384/gogo-20241231.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,Technology,Gogo Inc.
2025-01-31,technology,https://www.sec.gov/Archives/edgar/data/1166691/000116669125000011/cmcsa-20241231.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,Technology,COMCAST CORP
2024-05-29,technology,https://www.sec.gov/Archives/edgar/data/797721/000095017024066031/vsat-20240331.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,Manufacturing,VIASAT INC
2025-03-12,technology,https://www.sec.gov/Archives/edgar/data/1533758/000155837025002821/hssc-20241231x10k.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,,
2024-04-16,technology,https://www.sec.gov/Archives/edgar/data/1847986/000149315224014831/ex10-44.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,Manufacturing,Dragonfly Energy Holdings Corp.
2024-03-29,technology,https://www.sec.gov/Archives/edgar/data/1407878/000149315224011984/form10-k.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,,
2024-04-01,technology,https://www.sec.gov/Archives/edgar/data/1533758/000153375824000007/hssc-20231231.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,,
2025-01-30,technology,https://www.sec.gov/Archives/edgar/data/1133421/000113342125000006/noc-20241231.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,Manufacturing,NORTHROP GRUMMAN CORP /DE/
2025-02-21,technology,https://www.sec.gov/Archives/edgar/data/1051512/000105151225000011/tds-20241231.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,Technology,TELEPHONE & DATA SYSTEMS INC /DE/
2025-02-27,technology,https://www.sec.gov/Archives/edgar/data/1415404/000155837025001663/tmb-20241231x10k.htm#:~:text=space-based%20communication&text=optical%20inter-satellite%20link&text=space-based%20internet&text=satellite%20broadband&text=space-based%20remote%20sensing&text=space%20radiation%20hardening&text=space-grade%20components&text=space-qualified%20hardware&text=spacecraft%20autonomy&text=space%20robotics,Technology,EchoStar CORP
2025-02-28,risks,https://www.sec.gov/Archives/edgar/data/776867/000077686725000003/wtm-20241231.htm#:~:text=space%20regulatory%20risk&text=space%20debris%20risk&text=launch%20failure%20risk&text=space%20insurance&text=space%20liability&text=orbital%20congestion&text=space%20weather%20impact&text=space%20sustainability&text=space%20policy%20uncertainty&text=space%20competitive%20landscape,Finance,WHITE MOUNTAINS INSURANCE GROUP LTD
2025-01-30,risks,https://www.sec.gov/Archives/edgar/data/1133421/000113342125000006/noc-20241231.htm#:~:text=space%20regulatory%20risk&text=space%20debris%20risk&text=launch%20failure%20risk&text=space%20insurance&text=space%20liability&text=orbital%20congestion&text=space%20weather%20impact&text=space%20sustainability&text=space%20policy%20uncertainty&text=space%20competitive%20landscape,Manufacturing,NORTHROP GRUMMAN CORP /DE/
2025-02-13,risks,https://www.sec.gov/Archives/edgar/data/34903/000003490325000016/frt-20241231.htm#:~:text=space%20regulatory%20risk&text=space%20debris%20risk&text=launch%20failure%20risk&text=space%20insurance&text=space%20liability&text=orbital%20congestion&text=space%20weather%20impact&text=space%20sustainability&text=space%20policy%20uncertainty&text=space%20competitive%20landscape,Real Estate & Construction,FEDERAL REALTY INVESTMENT TRUST
2025-02-13,risks,https://www.sec.gov/Archives/edgar/data/1901876/000003490325000016/frt-20241231.htm#:~:text=space%20regulatory%20risk&text=space%20debris%20risk&text=launch%20failure%20risk&text=space%20insurance&text=space%20liability&text=orbital%20congestion&text=space%20weather%20impact&text=space%20sustainability&text=space%20policy%20uncertainty&text=space%20competitive%20landscape,,
2024-08-14,launch-international,https://www.sec.gov/Archives/edgar/data/1884082/000188408224000008/ex4148-ps23x083launchveh.htm#:~:text=launch%20vehicle&text=launch%20services&text=orbital%20launch&text=satellite%20launch&text=rocket%20launch&text=spacecraft%20launch&text=launch%20facility&text=launch%20pad&text=reusable%20rocket&text=vertical%20landing&text=propulsion%20system&text=liquid%20propellant&text=solid%20rocket%20booster,Manufacturing,Polestar Automotive Holding UK PLC
