filing_date,component,url,ownerOrg,name
2025-03-12,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1835654/000117891325000817/zk2532805.htm#:~:text=consumer%20confidence,Manufacturing,Innoviz Technologies Ltd.
2025-03-21,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1841209/000182912625001963/microcloud_20f.htm#:~:text=consumer%20confidence,Technology,MicroCloud Hologram Inc.
2025-03-14,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1834489/000095017025039412/geni-20241231.htm#:~:text=consumer%20confidence,Trade & Services,Genius Sports Ltd
2025-02-27,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/858446/000119312525037543/d867363d20f.htm#:~:text=consumer%20confidence,Real Estate & Construction,INTERCONTINENTAL HOTELS GROUP PLC /NEW/
2025-03-12,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1668717/000119312525052976/d899194d20f.htm#:~:text=consumer%20confidence,Manufacturing,Anheuser-Busch InBev SA/NV
2025-03-10,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1837493/000121390025022325/ea0233226-20f_inspira.htm#:~:text=consumer%20confidence,Industrial Applications and Services,Inspira Technologies OXY B.H.N. Ltd
2025-02-28,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1809691/000121390025018782/ea0231719-20f_amtd.htm#:~:text=consumer%20confidence,Finance,AMTD Digital Inc.
2024-12-30,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1889823/000106299324021234/form20f.htm#:~:text=consumer%20confidence,Technology,KWESST Micro Systems Inc.
2025-02-21,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/844150/000110465925016029/nwg-20241231xex15d2.htm#:~:text=consumer%20confidence,Finance,NatWest Group plc
2025-03-06,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1851112/000185111225000006/rskd-20241231.htm#:~:text=consumer%20confidence,Trade & Services,RISKIFIED LTD.
2025-03-04,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1833835/000095017025032340/psfe-20241231.htm#:~:text=consumer%20confidence,Trade & Services,Paysafe Ltd
2025-03-13,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1612940/000155837025002851/tmb-20241231x20f.htm#:~:text=consumer%20confidence,Life Sciences,ProQR Therapeutics N.V.
2025-03-24,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1927719/000141057825000425/crgo-20241231x20f.htm#:~:text=consumer%20confidence,Energy & Transportation,Freightos Ltd
2025-03-20,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1840199/000184019925000025/wald-20241231.htm#:~:text=consumer%20confidence,Industrial Applications and Services,Waldencast plc
2025-03-20,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1836470/000141057825000399/srad-20241231x20f.htm#:~:text=consumer%20confidence,Technology,Sportradar Group AG
2025-03-05,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1504379/000117891325000706/zk2532778.htm#:~:text=consumer%20confidence,Manufacturing,Caesarstone Ltd.
2025-03-21,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1448397/000114036125009905/ef20039029_20f.htm#:~:text=consumer%20confidence,Energy & Transportation,Seanergy Maritime Holdings Corp.
