cik,date,value,component
49930,2002-01-01,1,environmental_domestic
53456,2002-01-01,1,environmental_domestic
55785,2002-01-01,1,environmental_domestic
60714,2002-01-01,1,environmental_domestic
65350,2002-01-01,1,environmental_domestic
67347,2002-01-01,1,environmental_domestic
67646,2002-01-01,1,environmental_domestic
67716,2002-01-01,1,environmental_domestic
72741,2002-01-01,1,environmental_domestic
72903,2002-01-01,1,environmental_domestic
72909,2002-01-01,1,environmental_domestic
73960,2002-01-01,1,environmental_domestic
74145,2002-01-01,1,environmental_domestic
74928,2002-01-01,1,environmental_domestic
75129,2002-01-01,1,environmental_domestic
75488,2002-01-01,1,environmental_domestic
75594,2002-01-01,1,environmental_domestic
77227,2002-01-01,1,environmental_domestic
77278,2002-01-01,1,environmental_domestic
77385,2002-01-01,1,environmental_domestic
77388,2002-01-01,1,environmental_domestic
79731,2002-01-01,1,environmental_domestic
79732,2002-01-01,1,environmental_domestic
81018,2002-01-01,1,environmental_domestic
81023,2002-01-01,1,environmental_domestic
81025,2002-01-01,1,environmental_domestic
81100,2002-01-01,1,environmental_domestic
91882,2002-01-01,1,environmental_domestic
91928,2002-01-01,1,environmental_domestic
92103,2002-01-01,1,environmental_domestic
92521,2002-01-01,1,environmental_domestic
100122,2002-01-01,1,environmental_domestic
100548,2002-01-01,1,environmental_domestic
104918,2002-01-01,1,environmental_domestic
105839,2002-01-01,1,environmental_domestic
106170,2002-01-01,1,environmental_domestic
106455,2002-01-01,1,environmental_domestic
107189,2002-01-01,1,environmental_domestic
110101,2002-01-01,1,environmental_domestic
315256,2002-01-01,1,environmental_domestic
316793,2002-01-01,1,environmental_domestic
350563,2002-01-01,1,environmental_domestic
352049,2002-01-01,1,environmental_domestic
356309,2002-01-01,1,environmental_domestic
714154,2002-01-01,1,environmental_domestic
715957,2002-01-01,1,environmental_domestic
716783,2002-01-01,1,environmental_domestic
717605,2002-01-01,1,environmental_domestic
727273,2002-01-01,1,environmental_domestic
743368,2002-01-01,1,environmental_domestic
752431,2002-01-01,1,environmental_domestic
754737,2002-01-01,1,environmental_domestic
755001,2002-01-01,1,environmental_domestic
755003,2002-01-01,1,environmental_domestic
758604,2002-01-01,1,environmental_domestic
774459,2002-01-01,1,environmental_domestic
779226,2002-01-01,1,environmental_domestic
783325,2002-01-01,1,environmental_domestic
784977,2002-01-01,1,environmental_domestic
790708,2002-01-01,1,environmental_domestic
799526,2002-01-01,1,environmental_domestic
802967,2002-01-01,1,environmental_domestic
803647,2002-01-01,1,environmental_domestic
819220,2002-01-01,1,environmental_domestic
823768,2002-01-01,1,environmental_domestic
827052,2002-01-01,1,environmental_domestic
831641,2002-01-01,1,environmental_domestic
833640,2002-01-01,1,environmental_domestic
836102,2002-01-01,1,environmental_domestic
842662,2002-01-01,1,environmental_domestic
845779,2002-01-01,1,environmental_domestic
848865,2002-01-01,1,environmental_domestic
856716,2002-01-01,1,environmental_domestic
859360,2002-01-01,1,environmental_domestic
861459,2002-01-01,1,environmental_domestic
862861,2002-01-01,1,environmental_domestic
868725,2002-01-01,1,environmental_domestic
874761,2002-01-01,1,environmental_domestic
879215,2002-01-01,1,environmental_domestic
884614,2002-01-01,1,environmental_domestic
885672,2002-01-01,1,environmental_domestic
886128,2002-01-01,1,environmental_domestic
895417,2002-01-01,1,environmental_domestic
895993,2002-01-01,1,environmental_domestic
899281,2002-01-01,1,environmental_domestic
899322,2002-01-01,1,environmental_domestic
911177,2002-01-01,1,environmental_domestic
912365,2002-01-01,1,environmental_domestic
914024,2002-01-01,1,environmental_domestic
916457,2002-01-01,1,environmental_domestic
917032,2002-01-01,1,environmental_domestic
917711,2002-01-01,1,environmental_domestic
922358,2002-01-01,1,environmental_domestic
923473,2002-01-01,1,environmental_domestic
924386,2002-01-01,1,environmental_domestic
929299,2002-01-01,1,environmental_domestic
929518,2002-01-01,1,environmental_domestic
929540,2002-01-01,1,environmental_domestic
930364,2002-01-01,1,environmental_domestic
930835,2002-01-01,1,environmental_domestic
932628,2002-01-01,1,environmental_domestic
941138,2002-01-01,1,environmental_domestic
941625,2002-01-01,1,environmental_domestic
942138,2002-01-01,1,environmental_domestic
945699,2002-01-01,1,environmental_domestic
945792,2002-01-01,1,environmental_domestic
947397,2002-01-01,1,environmental_domestic
949149,2002-01-01,1,environmental_domestic
949256,2002-01-01,1,environmental_domestic
949258,2002-01-01,1,environmental_domestic
949260,2002-01-01,1,environmental_domestic
949262,2002-01-01,1,environmental_domestic
949428,2002-01-01,1,environmental_domestic
949462,2002-01-01,1,environmental_domestic
949486,2002-01-01,1,environmental_domestic
1002125,2002-01-01,1,environmental_domestic
1003344,2002-01-01,1,environmental_domestic
1004440,2002-01-01,1,environmental_domestic
1004539,2002-01-01,1,environmental_domestic
1004980,2002-01-01,1,environmental_domestic
1005210,2002-01-01,1,environmental_domestic
1005272,2002-01-01,1,environmental_domestic
1009759,2002-01-01,1,environmental_domestic
1012493,2002-01-01,1,environmental_domestic
1013556,2002-01-01,1,environmental_domestic
1013794,2002-01-01,1,environmental_domestic
1017939,2002-01-01,1,environmental_domestic
1017941,2002-01-01,1,environmental_domestic
1017943,2002-01-01,1,environmental_domestic
1017945,2002-01-01,1,environmental_domestic
1017946,2002-01-01,1,environmental_domestic
1017947,2002-01-01,1,environmental_domestic
1019101,2002-01-01,1,environmental_domestic
1019285,2002-01-01,1,environmental_domestic
1019361,2002-01-01,1,environmental_domestic
1020389,2002-01-01,1,environmental_domestic
1021635,2002-01-01,1,environmental_domestic
1031296,2002-01-01,1,environmental_domestic
1032208,2002-01-01,1,environmental_domestic
1032373,2002-01-01,1,environmental_domestic
1035675,2002-01-01,1,environmental_domestic
1035983,2002-01-01,1,environmental_domestic
1037253,2002-01-01,1,environmental_domestic
1044607,2002-01-01,1,environmental_domestic
1044608,2002-01-01,1,environmental_domestic
1053361,2002-01-01,1,environmental_domestic
1053518,2002-01-01,1,environmental_domestic
1057058,2002-01-01,1,environmental_domestic
1057877,2002-01-01,1,environmental_domestic
1060391,2002-01-01,1,environmental_domestic
1060755,2002-01-01,1,environmental_domestic
1061219,2002-01-01,1,environmental_domestic
1061393,2002-01-01,1,environmental_domestic
1062379,2002-01-01,1,environmental_domestic
1063697,2002-01-01,1,environmental_domestic
1063698,2002-01-01,1,environmental_domestic
1063699,2002-01-01,1,environmental_domestic
1066806,2002-01-01,1,environmental_domestic
1067092,2002-01-01,1,environmental_domestic
1069202,2002-01-01,1,environmental_domestic
1078723,2002-01-01,1,environmental_domestic
1081316,2002-01-01,1,environmental_domestic
1082510,2002-01-01,1,environmental_domestic
1085392,2002-01-01,1,environmental_domestic
1086600,2002-01-01,1,environmental_domestic
1087415,2002-01-01,1,environmental_domestic
1087416,2002-01-01,1,environmental_domestic
1087417,2002-01-01,1,environmental_domestic
1087418,2002-01-01,1,environmental_domestic
1087419,2002-01-01,1,environmental_domestic
1087420,2002-01-01,1,environmental_domestic
1087421,2002-01-01,1,environmental_domestic
1087460,2002-01-01,1,environmental_domestic
1088866,2002-01-01,1,environmental_domestic
1088869,2002-01-01,1,environmental_domestic
1088870,2002-01-01,1,environmental_domestic
1088873,2002-01-01,1,environmental_domestic
1089872,2002-01-01,1,environmental_domestic
1090070,2002-01-01,1,environmental_domestic
1090507,2002-01-01,1,environmental_domestic
1093799,2002-01-01,1,environmental_domestic
1094959,2002-01-01,1,environmental_domestic
1095701,2002-01-01,1,environmental_domestic
1096013,2002-01-01,1,environmental_domestic
1097523,2002-01-01,1,environmental_domestic
1099534,2002-01-01,1,environmental_domestic
1105050,2002-01-01,1,environmental_domestic
1106935,2002-01-01,1,environmental_domestic
1108426,2002-01-01,1,environmental_domestic
1111711,2002-01-01,1,environmental_domestic
1111853,2002-01-01,1,environmental_domestic
1114872,2002-01-01,1,environmental_domestic
1114973,2002-01-01,1,environmental_domestic
1123852,2002-01-01,1,environmental_domestic
1125845,2002-01-01,1,environmental_domestic
1126294,2002-01-01,1,environmental_domestic
1129600,2002-01-01,1,environmental_domestic
1134016,2002-01-01,1,environmental_domestic
1136352,2002-01-01,1,environmental_domestic
1144215,2002-01-01,1,environmental_domestic
1156443,2002-01-01,1,environmental_domestic
1158323,2002-01-01,1,environmental_domestic
1159157,2002-01-01,1,environmental_domestic
1161868,2002-01-01,1,environmental_domestic
1161869,2002-01-01,1,environmental_domestic
1163302,2002-01-01,1,environmental_domestic
1750,2003-01-01,1,environmental_domestic
3153,2003-01-01,1,environmental_domestic
3673,2003-01-01,1,environmental_domestic
4187,2003-01-01,1,environmental_domestic
4285,2003-01-01,1,environmental_domestic
4904,2003-01-01,1,environmental_domestic
6845,2003-01-01,1,environmental_domestic
6879,2003-01-01,1,environmental_domestic
7323,2003-01-01,1,environmental_domestic
8192,2003-01-01,1,environmental_domestic
9342,2003-01-01,1,environmental_domestic
9466,2003-01-01,1,environmental_domestic
13372,2003-01-01,1,environmental_domestic
13390,2003-01-01,1,environmental_domestic
14930,2003-01-01,1,environmental_domestic
16804,2003-01-01,1,environmental_domestic
16873,2003-01-01,1,environmental_domestic
17797,2003-01-01,1,environmental_domestic
18647,2003-01-01,1,environmental_domestic
18651,2003-01-01,1,environmental_domestic
18675,2003-01-01,1,environmental_domestic
18734,2003-01-01,1,environmental_domestic
18808,2003-01-01,1,environmental_domestic
20290,2003-01-01,1,environmental_domestic
20762,2003-01-01,1,environmental_domestic
20947,2003-01-01,1,environmental_domestic
22198,2003-01-01,1,environmental_domestic
22606,2003-01-01,1,environmental_domestic
23426,2003-01-01,1,environmental_domestic
27879,2003-01-01,1,environmental_domestic
28385,2003-01-01,1,environmental_domestic
29915,2003-01-01,1,environmental_domestic
30305,2003-01-01,1,environmental_domestic
30371,2003-01-01,1,environmental_domestic
31978,2003-01-01,1,environmental_domestic
32604,2003-01-01,1,environmental_domestic
32878,2003-01-01,1,environmental_domestic
33213,2003-01-01,1,environmental_domestic
37634,2003-01-01,1,environmental_domestic
37637,2003-01-01,1,environmental_domestic
37748,2003-01-01,1,environmental_domestic
37996,2003-01-01,1,environmental_domestic
38009,2003-01-01,1,environmental_domestic
40545,2003-01-01,1,environmental_domestic
40554,2003-01-01,1,environmental_domestic
41091,2003-01-01,1,environmental_domestic
43704,2003-01-01,1,environmental_domestic
44545,2003-01-01,1,environmental_domestic
44570,2003-01-01,1,environmental_domestic
46207,2003-01-01,1,environmental_domestic
46916,2003-01-01,1,environmental_domestic
48165,2003-01-01,1,environmental_domestic
49648,2003-01-01,1,environmental_domestic
49930,2003-01-01,1,environmental_domestic
49938,2003-01-01,1,environmental_domestic
49996,2003-01-01,1,environmental_domestic
50172,2003-01-01,1,environmental_domestic
52485,2003-01-01,1,environmental_domestic
53456,2003-01-01,1,environmental_domestic
53669,2003-01-01,1,environmental_domestic
55373,2003-01-01,1,environmental_domestic
55387,2003-01-01,1,environmental_domestic
55785,2003-01-01,1,environmental_domestic
60527,2003-01-01,1,environmental_domestic
60549,2003-01-01,1,environmental_domestic
60714,2003-01-01,1,environmental_domestic
61339,2003-01-01,1,environmental_domestic
65350,2003-01-01,1,environmental_domestic
65984,2003-01-01,1,environmental_domestic
66756,2003-01-01,1,environmental_domestic
66901,2003-01-01,1,environmental_domestic
66904,2003-01-01,1,environmental_domestic
67646,2003-01-01,1,environmental_domestic
67716,2003-01-01,1,environmental_domestic
67931,2003-01-01,1,environmental_domestic
71180,2003-01-01,1,environmental_domestic
71508,2003-01-01,1,environmental_domestic
71675,2003-01-01,1,environmental_domestic
72741,2003-01-01,1,environmental_domestic
72843,2003-01-01,1,environmental_domestic
72903,2003-01-01,1,environmental_domestic
72909,2003-01-01,1,environmental_domestic
73960,2003-01-01,1,environmental_domestic
73986,2003-01-01,1,environmental_domestic
74145,2003-01-01,1,environmental_domestic
75129,2003-01-01,1,environmental_domestic
75488,2003-01-01,1,environmental_domestic
75527,2003-01-01,1,environmental_domestic
75594,2003-01-01,1,environmental_domestic
77227,2003-01-01,1,environmental_domestic
77278,2003-01-01,1,environmental_domestic
77385,2003-01-01,1,environmental_domestic
77388,2003-01-01,1,environmental_domestic
78100,2003-01-01,1,environmental_domestic
79731,2003-01-01,1,environmental_domestic
79732,2003-01-01,1,environmental_domestic
81018,2003-01-01,1,environmental_domestic
81020,2003-01-01,1,environmental_domestic
81023,2003-01-01,1,environmental_domestic
81025,2003-01-01,1,environmental_domestic
81027,2003-01-01,1,environmental_domestic
81100,2003-01-01,1,environmental_domestic
82020,2003-01-01,1,environmental_domestic
82811,2003-01-01,1,environmental_domestic
84557,2003-01-01,1,environmental_domestic
86521,2003-01-01,1,environmental_domestic
86940,2003-01-01,1,environmental_domestic
90144,2003-01-01,1,environmental_domestic
91741,2003-01-01,1,environmental_domestic
91882,2003-01-01,1,environmental_domestic
91928,2003-01-01,1,environmental_domestic
92103,2003-01-01,1,environmental_domestic
92108,2003-01-01,1,environmental_domestic
92122,2003-01-01,1,environmental_domestic
92487,2003-01-01,1,environmental_domestic
92521,2003-01-01,1,environmental_domestic
96271,2003-01-01,1,environmental_domestic
96831,2003-01-01,1,environmental_domestic
100122,2003-01-01,1,environmental_domestic
100548,2003-01-01,1,environmental_domestic
100826,2003-01-01,1,environmental_domestic
100858,2003-01-01,1,environmental_domestic
103682,2003-01-01,1,environmental_domestic
105016,2003-01-01,1,environmental_domestic
105839,2003-01-01,1,environmental_domestic
105860,2003-01-01,1,environmental_domestic
106170,2003-01-01,1,environmental_domestic
106455,2003-01-01,1,environmental_domestic
106640,2003-01-01,1,environmental_domestic
107815,2003-01-01,1,environmental_domestic
107832,2003-01-01,1,environmental_domestic
110101,2003-01-01,1,environmental_domestic
202584,2003-01-01,1,environmental_domestic
277509,2003-01-01,1,environmental_domestic
315256,2003-01-01,1,environmental_domestic
316793,2003-01-01,1,environmental_domestic
317187,2003-01-01,1,environmental_domestic
350563,2003-01-01,1,environmental_domestic
352049,2003-01-01,1,environmental_domestic
352541,2003-01-01,1,environmental_domestic
352956,2003-01-01,1,environmental_domestic
354707,2003-01-01,1,environmental_domestic
356309,2003-01-01,1,environmental_domestic
357261,2003-01-01,1,environmental_domestic
710182,2003-01-01,1,environmental_domestic
715787,2003-01-01,1,environmental_domestic
715957,2003-01-01,1,environmental_domestic
716039,2003-01-01,1,environmental_domestic
716783,2003-01-01,1,environmental_domestic
722079,2003-01-01,1,environmental_domestic
728391,2003-01-01,1,environmental_domestic
740670,2003-01-01,1,environmental_domestic
741508,2003-01-01,1,environmental_domestic
743368,2003-01-01,1,environmental_domestic
753308,2003-01-01,1,environmental_domestic
754737,2003-01-01,1,environmental_domestic
755001,2003-01-01,1,environmental_domestic
755003,2003-01-01,1,environmental_domestic
758604,2003-01-01,1,environmental_domestic
762129,2003-01-01,1,environmental_domestic
763532,2003-01-01,1,environmental_domestic
774459,2003-01-01,1,environmental_domestic
777491,2003-01-01,1,environmental_domestic
780571,2003-01-01,1,environmental_domestic
783325,2003-01-01,1,environmental_domestic
784977,2003-01-01,1,environmental_domestic
797463,2003-01-01,1,environmental_domestic
797468,2003-01-01,1,environmental_domestic
799526,2003-01-01,1,environmental_domestic
802967,2003-01-01,1,environmental_domestic
803647,2003-01-01,1,environmental_domestic
805012,2003-01-01,1,environmental_domestic
805022,2003-01-01,1,environmental_domestic
808326,2003-01-01,1,environmental_domestic
811828,2003-01-01,1,environmental_domestic
813619,2003-01-01,1,environmental_domestic
814068,2003-01-01,1,environmental_domestic
819220,2003-01-01,1,environmental_domestic
820626,2003-01-01,1,environmental_domestic
821407,2003-01-01,1,environmental_domestic
823768,2003-01-01,1,environmental_domestic
827052,2003-01-01,1,environmental_domestic
831327,2003-01-01,1,environmental_domestic
831641,2003-01-01,1,environmental_domestic
833076,2003-01-01,1,environmental_domestic
833640,2003-01-01,1,environmental_domestic
836102,2003-01-01,1,environmental_domestic
842662,2003-01-01,1,environmental_domestic
845779,2003-01-01,1,environmental_domestic
848865,2003-01-01,1,environmental_domestic
849979,2003-01-01,1,environmental_domestic
853547,2003-01-01,1,environmental_domestic
856709,2003-01-01,1,environmental_domestic
856710,2003-01-01,1,environmental_domestic
856716,2003-01-01,1,environmental_domestic
857571,2003-01-01,1,environmental_domestic
861459,2003-01-01,1,environmental_domestic
862861,2003-01-01,1,environmental_domestic
866121,2003-01-01,1,environmental_domestic
866273,2003-01-01,1,environmental_domestic
868725,2003-01-01,1,environmental_domestic
874761,2003-01-01,1,environmental_domestic
879215,2003-01-01,1,environmental_domestic
880285,2003-01-01,1,environmental_domestic
880807,2003-01-01,1,environmental_domestic
884614,2003-01-01,1,environmental_domestic
885568,2003-01-01,1,environmental_domestic
886128,2003-01-01,1,environmental_domestic
895417,2003-01-01,1,environmental_domestic
895993,2003-01-01,1,environmental_domestic
899652,2003-01-01,1,environmental_domestic
909954,2003-01-01,1,environmental_domestic
911177,2003-01-01,1,environmental_domestic
912365,2003-01-01,1,environmental_domestic
913142,2003-01-01,1,environmental_domestic
914024,2003-01-01,1,environmental_domestic
915779,2003-01-01,1,environmental_domestic
916457,2003-01-01,1,environmental_domestic
917032,2003-01-01,1,environmental_domestic
917711,2003-01-01,1,environmental_domestic
920371,2003-01-01,1,environmental_domestic
922224,2003-01-01,1,environmental_domestic
922358,2003-01-01,1,environmental_domestic
922359,2003-01-01,1,environmental_domestic
922360,2003-01-01,1,environmental_domestic
923473,2003-01-01,1,environmental_domestic
924386,2003-01-01,1,environmental_domestic
928576,2003-01-01,1,environmental_domestic
929299,2003-01-01,1,environmental_domestic
929518,2003-01-01,1,environmental_domestic
929540,2003-01-01,1,environmental_domestic
930364,2003-01-01,1,environmental_domestic
930835,2003-01-01,1,environmental_domestic
932628,2003-01-01,1,environmental_domestic
936340,2003-01-01,1,environmental_domestic
941138,2003-01-01,1,environmental_domestic
945699,2003-01-01,1,environmental_domestic
945792,2003-01-01,1,environmental_domestic
947397,2003-01-01,1,environmental_domestic
949428,2003-01-01,1,environmental_domestic
949486,2003-01-01,1,environmental_domestic
1001193,2003-01-01,1,environmental_domestic
1002125,2003-01-01,1,environmental_domestic
1003344,2003-01-01,1,environmental_domestic
1004440,2003-01-01,1,environmental_domestic
1004539,2003-01-01,1,environmental_domestic
1004540,2003-01-01,1,environmental_domestic
1004980,2003-01-01,1,environmental_domestic
1005210,2003-01-01,1,environmental_domestic
1005387,2003-01-01,1,environmental_domestic
1009759,2003-01-01,1,environmental_domestic
1009922,2003-01-01,1,environmental_domestic
1012493,2003-01-01,1,environmental_domestic
1013556,2003-01-01,1,environmental_domestic
1013794,2003-01-01,1,environmental_domestic
1013871,2003-01-01,1,environmental_domestic
1019361,2003-01-01,1,environmental_domestic
1021635,2003-01-01,1,environmental_domestic
1023291,2003-01-01,1,environmental_domestic
1029023,2003-01-01,1,environmental_domestic
1029336,2003-01-01,1,environmental_domestic
1029590,2003-01-01,1,environmental_domestic
1031296,2003-01-01,1,environmental_domestic
1032208,2003-01-01,1,environmental_domestic
1032373,2003-01-01,1,environmental_domestic
1035216,2003-01-01,1,environmental_domestic
1035675,2003-01-01,1,environmental_domestic
1035983,2003-01-01,1,environmental_domestic
1036538,2003-01-01,1,environmental_domestic
1037676,2003-01-01,1,environmental_domestic
1046861,2003-01-01,1,environmental_domestic
1051116,2003-01-01,1,environmental_domestic
1053361,2003-01-01,1,environmental_domestic
