filing_date,component,url,ownerOrg,name
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1096275/000164117225000850/form10-k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,Worksport Ltd
2025-02-20,domestic,https://www.sec.gov/Archives/edgar/data/9389/000155837025001190/ball-20241231x10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,BALL Corp
2024-05-15,domestic,https://www.sec.gov/Archives/edgar/data/1610250/000155837024008176/boot-20240330x10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,"Boot Barn Holdings, Inc."
2025-02-24,domestic,https://www.sec.gov/Archives/edgar/data/1012019/000143774925004794/rusha20241231_10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,RUSH ENTERPRISES INC \TX\
2024-09-27,domestic,https://www.sec.gov/Archives/edgar/data/885462/000119380524001184/e663483_10k-gulf.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Industrial Applications and Services,"GULF RESOURCES, INC."
2024-03-28,domestic,https://www.sec.gov/Archives/edgar/data/1096275/000149315224011808/form10-k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,Worksport Ltd
2024-11-27,domestic,https://www.sec.gov/Archives/edgar/data/887733/000088773324000029/cent-20240928.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,CENTRAL GARDEN & PET CO
2025-03-06,domestic,https://www.sec.gov/Archives/edgar/data/1532286/000153228625000008/nine-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Energy & Transportation,"Nine Energy Service, Inc."
2025-03-14,domestic,https://www.sec.gov/Archives/edgar/data/1822928/000143774925007614/hlly20241112_10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,Holley Inc.
2024-09-25,domestic,https://www.sec.gov/Archives/edgar/data/2011641/000201164124000005/ferg-20240731.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,Ferguson Enterprises Inc. /DE/
2024-04-01,domestic,https://www.sec.gov/Archives/edgar/data/1680139/000121390024028696/ea0201745-10k_health.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Industrial Applications and Services,HealthLynked Corp
2025-03-06,domestic,https://www.sec.gov/Archives/edgar/data/1874097/000121390025021260/ea0229992-10k_cyngn.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Technology,Cyngn Inc.
2024-04-01,domestic,https://www.sec.gov/Archives/edgar/data/1730773/000149315224012503/form10-k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,Blue Star Foods Corp.
2025-02-25,domestic,https://www.sec.gov/Archives/edgar/data/1575828/000143774925005059/fi20241231_10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Energy & Transportation,EXPRO GROUP HOLDINGS N.V.
2025-03-20,domestic,https://www.sec.gov/Archives/edgar/data/1855509/000173112225000412/e6435_10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,"Twin Vee PowerCats, Co."
2025-03-17,domestic,https://www.sec.gov/Archives/edgar/data/1500435/000162828025013046/gpro-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Industrial Applications and Services,"GoPro, Inc."
2024-08-02,domestic,https://www.sec.gov/Archives/edgar/data/1137789/000113778924000068/stx-20240628.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Technology,Seagate Technology Holdings plc
2025-03-27,domestic,https://www.sec.gov/Archives/edgar/data/1490161/000095017025045749/sowg-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,Sow Good Inc.
2024-11-13,domestic,https://www.sec.gov/Archives/edgar/data/276720/000155837024015541/pcyo-20240831x10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Energy & Transportation,PURE CYCLE CORP
2025-03-17,domestic,https://www.sec.gov/Archives/edgar/data/921299/000095017025040280/fgen-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Life Sciences,FIBROGEN INC
