"zip_code","count"
"49685-0961","1"
"29924","1"
"49007-9500","1"
"07011-2619","1"
"554261200","1"
"20018-1211","1"
"19897","1"
"21793","1"
"55439-2435","1"
"68154-9750","1"
"30097-2077","1"
"40232-2760","1"
"96813-4405","1"
"10019-4028","1"
"01752-4615","1"
"66062-0819","1"
"94404-2125","1"
"10017-5516","1"
"30305-2422","1"
"48106-0544","1"
"80301-2557","1"
"60188-2168","1"
"91101-4106","1"
"92715-2604","1"
"06532","1"
"67024","1"
"59620","1"
"90049-5042","1"
"55075-2445","1"
"10111-0001","1"
"92630-1771","1"
"52801-1497","1"
"78629","1"
"90401-1304","1"
"24348","1"
"92081-8338","1"
"00725-8900","1"
"68902-2148","1"
"02109-4802","1"
"44501-0479","1"
"91320-1420","1"
"17214","1"
"37041-1348","1"
"19808-6192","1"
"64043","1"
"98632-7552","1"
"96813-4321","1"
"60827-1182","1"
"44308-1831","1"
"94070-3635","1"
"68131-3312","1"
"55441-3626","1"
"33716-1242","1"
"94025-1012","1"
"10004-1607","1"
"19044-2310","1"
"28713","1"
"10017-7043","1"
"92130-2083","1"
"50397","1"
"95110-2335","1"
"33131-1577","1"
"10016-0001","1"
"90071-1536","1"
"68131-3580","1"
"27114-5427","1"
"08054-4632","1"
"43702-2865","1"
"02051","1"
"70019","1"
"85029-4754","1"
"77084-5051","1"
"33462-1010","1"
"73099-7928","1"
"22902-5178","1"
"01581-1013","1"
"54208-0130","1"
"19716-2000","1"
"60016-6471","1"
"31298","1"
"53220-4364","1"
"34624-3170","1"
"04730-2006","1"
"78232-2245","1"
"02062-1546","1"
"75244-3942","1"
"29191-9992","1"
"80111-4737","1"
"07401-1623","1"
"06037-1616","1"
"20036-3459","1"
"435512535","1"
"25702","1"
"78249-1112","1"
"48170-2461","1"
"07114-0006","1"
"94063-3117","1"
"01824-4105","1"
"01841","1"
"48334-1573","1"
"94111-3162","1"
"08543-5241","1"
"02043-5048","1"
"11795-5110","1"
"75140","1"
"92121-2110","1"
"32640","1"
"37401-1527","1"
"30092-2929","1"
"99201-0403","1"
"55389-0379","1"
"92658-6390","1"
"34236-5568","1"
"37404-3006","1"
"77478-3128","1"
"01940-2320","1"
"48304-2324","1"
"21617","1"
"35068","1"
"78217-6219","1"
"77024-1210","1"
"07445","1"
"92718-2402","1"
"45348-3199","1"
"10549-0488","1"
"94538-6339","1"
"34606-1965","1"
"33152-2187","1"
"67206-4213","1"
"303393046","1"
"48302-1909","1"
"60431-1205","1"
"95131-1326","1"
"26878","1"
"74005-1156","1"
"011886","1"
"93463-2275","1"
"20705-4053","1"
"01801-1059","1"
"98109-3044","1"
"31723","1"
"44124-1800","1"
"60300","1"
"52175","1"
"84120-1202","1"
"44333-2431","1"
"46992-1027","1"
"61441","1"
"94305-1025","1"
"48123-2247","1"
"850121659","1"
"60606-6473","1"
"19428-2950","1"
"56301-3600","1"
"10927","1"
"34461","1"
"98282-7313","1"
"92075-2065","1"
"99503-3505","1"
"802021386","1"
"95679","1"
"53202-5367","1"
"18517","1"
"05763","1"
"94088-3607","1"
"37771-0230","1"
"33966-1206","1"
"95606","1"
"12124","1"
"23463-0001","1"
"02117-9130","1"
"02818-3800","1"
"94111-0050","1"
"06442","1"
"02125-3393","1"
"64166","1"
"32965-0869","1"
"90071-2291","1"
"23218-1520","1"
"02193","1"
"91510-7774","1"
"10152-0139","1"
"0760187-29","1"
"75080-3558","1"
"03854-0452","1"
"63141-6902","1"
"94105-1895","1"
"20006-1202","1"
"085439011","1"
"42031","1"
"33102-5323","1"
"70707","1"
"02107-2378","1"
"90231-2458","1"
"94903-1996","1"
"33440","1"
"95131-1721","1"
"681102","1"
"72765-0789","1"
"95054-3214","1"
"38108-0407","1"
"14411","1"
"45242-1825","1"
"02722","1"
"49762","1"
"30511","1"
"75231-5033","1"
"03103-7251","1"
"37816","1"
"89452-8047","1"
"60603-2602","1"
"30245","1"
"99510-0600","1"
"92565","1"
"28656","1"
"93268","1"
"11964","1"
"28225","1"
"33541","1"
"09278","1"
"89004","1"
"60610-4795","1"
"14021-719","1"
"77002-2","1"
"78611","1"
"63137","1"
"45262-5737","1"
"60606-5312","1"
"22139","1"
"17605-0608","1"
"47308-1408","1"
"55350-1062","1"
"46617-1403","1"
"55912-3478","1"
"346515","1"
"06840-5310","1"
"94039-7393","1"
"94107-1719","1"
"17536","1"
"200042604","1"
"47909-7940","1"
"10004-2367","1"
"63130-4899","1"
"76307","1"
"75663","1"
"03842-1415","1"
"25321","1"
"30071-1439","1"
"23663-2313","1"
"19103-6993","1"
"10012-3999","1"
"95966","1"
"07822-0117","1"
"15106-2873","1"
"33178-2428","1"
"55402-4133","1"
"300971517","1"
"19428-","1"
"013854","1"
"35565","1"
"78265-5100","1"
"44141-3184","1"
"77903","1"
"17602-2104","1"
"17855","1"
"2128889020","1"
"60047-9596","1"
"95830","1"
"54646-9899","1"
"77060-1916","1"
"77042-4733","1"
"94043-4655","1"
"50669","1"
"01803-2756","1"
"47441","1"
"94111-4065","1"
"43402-0045","1"
"06902-6765","1"
"23219-4033","1"
"30809-8625","1"
"20004-2404","1"
"46526","1"
"47374-2646","1"
"223122413","1"
"91302-3126","1"
"10103-0001","1"
"949583","1"
"33431-0835","1"
"45802-0840","1"
"07507","1"
"55425-1636","1"
"20749","1"
"150-0021","1"
"TO COME","1"
"63369","1"
"21787-0491","1"
"22180-4734","1"
"38012","1"
"41105-3500","1"
"198991347","1"
"77005-2448","1"
"46904-9013","1"
"M5J2T3","1"
"06856-4800","1"
"51355-0259","1"
"30342-4815","1"
"68501-0469","1"
"92008-7306","1"
"10005-1285","1"
"30210","1"
"77253-3206","1"
"60062-7156","1"
"92612-1001","1"
"45202-1195","1"
"40504-3215","1"
"02199-8197","1"
"24641","1"
"44119","1"
"32307","1"
"23804-2009","1"
"57107-7002","1"
"80014-5704","1"
"55113-2528","1"
"37219-2387","1"
"27409-9421","1"
"40224","1"
"44143-1550","1"
"74136-2391","1"
"61110","1"
"900713459","1"
"36032","1"
"77002-2781","1"
"50075-0702","1"
"93303","1"
"75050-1407","1"
"10280-1406","1"
"95076-4100","1"
"53201-3097","1"
"15853-1096","1"
"45449-1888","1"
"66211-2670","1"
"60610-1399","1"
"60606-2964","1"
"46527","1"
"75240-1059","1"
"74136-5422","1"
"95054-2914","1"
"77042-3115","1"
"78016","1"
"44308-1107","1"
"90018-3514","1"
"53118","1"
"10016-7408","1"
"54136","1"
"44648","1"
"10175-1275","1"
"22117","1"
"55402-3476","1"
"80202-4999","1"
"10005-1498","1"
"06032-3065","1"
"951311013","1"
"02111-2625","1"
"78222","1"
"10510-9974","1"
"33309-3008","1"
"50125","1"
"555317","1"
"8011180111","1"
"1105","1"
"99223-4984","1"
"83642-3527","1"
"49503-2701","1"
"977702","1"
"06450-4858","1"
"60611-4041","1"
"56482","1"
"43217","1"
"19312-1243","1"
"60181-3000","1"
"93720-0101","1"
"06509-1910","1"
"64628-2305","1"
"79525","1"
"22201-3324","1"
"03105-3701","1"
"94563-1343","1"
"55413-1767","1"
"19801-8985","1"
"07013-3802","1"
"38039","1"
"48226-3509","1"
"07631-4033","1"
"92606-5020","1"
"77042-4115","1"
"61443","1"
"46290-1137","1"
"11747-2724","1"
"60690-3005","1"
"33543-4246","1"
"15687","1"
"76102-533","1"
"19103-7598","1"
"07450-2939","1"
"48303-0200","1"
"53403-1015","1"
"94712","1"
"95851-0208","1"
"28273-8110","1"
"80155-6525","1"
"77056-3019","1"
"19113-1518","1"
"04474","1"
"10038-4501","1"
"60064-3500","1"
"80202-0457","1"
"35243-3253","1"
"33907-5333","1"
"48121-1639","1"
"49097-0905","1"
"29571","1"
"15064","1"
"91109-7137","1"
"77036-8279","1"
"80112-3992","1"
"58206-6001","1"
"47706-0959","1"
"4615","1"
"22968","1"
"77005-2443","1"
"68702-1448","1"
"43301-1818","1"
"01960-7990","1"
"26170","1"
"48430-0725","1"
"67202-4304","1"
"15086-7502","1"
"10005-3701","1"
"55441-6114","1"
"61568","1"
"68102-5001","1"
"33126-2017","1"
"77834","1"
"33246","1"
"101540101","1"
"64108-3306","1"
"43215-4228","1"
"441 20","1"
"19085-1431","1"
"75265-0370","1"
"48226-3506","1"
"45501","1"
"43026-2491","1"
"01845-3413","1"
"22075","1"
"75251-1609","1"
"33606-2704","1"
"55402-3796","1"
"26582","1"
"24266","1"
"07065-5633","1"
"71137-7941","1"
"07503","1"
"29890","1"
"10036-1510","1"
"43227","1"
"100224611","1"
"06820-1224","1"
"92690","1"
"24020","1"
"72336-1935","1"
"2169531400","1"
"66505","1"
"54548","1"
"544958020","1"
"N-7507","1"
"90745-6204","1"
"79549","1"
"15279","1"
"67208-0904","1"
"39216-4827","1"
"018011053","1"
"10031-0606","1"
"30318-4208","1"
"19485-9090","1"
"07047-4601","1"
"853031","1"
"75276","1"
"97035-3113","1"
"46206-7127","1"
"00919-0829","1"
"68175-1020","1"
"90401-1110","1"
"20015-1721","1"
"75283-0308","1"
"05348","1"
"73201","1"
"19804-0508","1"
"37402-1307","1"
"43216-1005","1"
"43216-1008","1"
"95131-1402","1"
"95310","1"
"80543-9051","1"
"89145-5754","1"
"08537","1"
"90025-3384","1"
"07450-2929","1"
"68114-3723","1"
"60123-7836","1"
"13335","1"
"98104-1509","1"
"73102-7202","1"
"10281-1305","1"
"85064-4337","1"
"33324-4460","1"
"56222","1"
"92661-1313","1"
"10017-3142","1"
"30467","1"
"07820","1"
"18002-5007","1"
"14618-4315","1"
"80001-3000","1"
"32173-0177","1"
"92626-6414","1"
"100004","1"
"32256-6129","1"
"48458","1"
"97205-1848","1"
"73102-7101","1"
"19103-6603","1"
"31799-1999","1"
"97537","1"
"23103-2213","1"
"29218","1"
"06970","1"
"32347","1"
"90248-301","1"
"95134-2300","1"
"77501","1"
"10296","1"
"806313","1"
"60062-6146","1"
"06463","1"
"67278-2170","1"
"94596-3572","1"
"77019-2155","1"
"70567","1"
"95050-3118","1"
"98504-0916","1"
"66402-0357","1"
"13778-0130","1"
"00830","1"
"02193-2279","1"
"55403-2195","1"
"91203-1903","1"
"80278","1"
"54143-0137","1"
"941041436","1"
"70070","1"
"73120-8396","1"
"61820-4028","1"
"69404","1"
"10268-1098","1"
"19801-1058","1"
"49355-7410","1"
"98004-6914","1"
"36057","1"
"78232-4370","1"
"100063003","1"
"91436-2810","1"
"92112-4150","1"
"94302-1704","1"
"22314-2642","1"
"94301-1900","1"
"76230","1"
"95131-1601","1"
"06103-4507","1"
"44146-1392","1"
"55357","1"
"19010-1818","1"
"94027-2009","1"
"54957-0447","1"
"60611-1689","1"
"98021-4408","1"
"80401-4086","1"
"66603-3911","1"
"14509","1"
"11040-2512","1"
"22201-4798","1"
"59401-0352","1"
"11932-1167","1"
"43017-9767","1"
"62048","1"
"54603","1"
"32317-3300","1"
"06103-","1"
"77030-3411","1"
"49434","1"
"10019-5412","1"
"45412-2830","1"
"45208-2040","1"
"78701-4042","1"
"21787","1"
"06836-2408","1"
"66615-3811","1"
"60634-5310","1"
"04474-9629","1"
"06510-1300","1"
"21201-2423","1"
"55111-3034","1"
"027030962","1"
"43215-3610","1"
"60016-6463","1"
"079834","1"
"33313-4512","1"
"19105","1"
"43338","1"
"92397","1"
"94104-2878","1"
"90077-1502","1"
"75240-6657","1"
"91802-4000","1"
"16242","1"
"84781","1"
"774870009","1"
"02116-1242","1"
"03824-3440","1"
"89413-0598","1"
"60604-3000","1"
"63108-2654","1"
"05031","1"
"98052-3431","1"
"34360","1"
"92037-3836","1"
"01906-3209","1"
"94597-2098","1"
"10172-0003","1"
"31902-0391","1"
"92070","1"
"303339","1"
"70541","1"
"44309","1"
"48034-1099","1"
"94063-","1"
"06152-2115","1"
"70112-6050","1"
"90245-4427","1"
"29577-3129","1"
"07963-0375","1"
"T2P 3H2","1"
"77019-2141","1"
"07049","1"
"07068-1786","1"
"14646-0995","1"
"40202-2823","1"
"84157-0250","1"
"90067-6086","1"
"33333","1"
"28817","1"
"10004-1503","1"
"18106-0693","1"
"92612-","1"
"21755","1"
"92647-3815","1"
"33126-1208","1"
"89592","1"
"22030-7448","1"
"98154-1144","1"
"00917-1903","1"
"07104-3791","1"
"93681-0067","1"
"93631","1"
"48007-7058","1"
"47118","1"
"94104-3507","1"
"10010-2915","1"
"70571","1"
"66110","1"
"94111-1905","1"
"78019","1"
"757252","1"
"90077-1813","1"
"18049-2718","1"
"03062-1373","1"
"50505-6604","1"
"08505-2101","1"
"92037-4535","1"
"10504-1610","1"
"80127-3736","1"
"60091-1848","1"
"34240-8712","1"
"77242-2814","1"
"37621-0889","1"
"55440-9312","1"
"94598-2453","1"
"49203-1248","1"
"75644","1"
"77002-5603","1"
"12602","1"
"08225-1844","1"
"07101-0570","1"
"10601-4909","1"
"80217-5108","1"
"02109-4002","1"
"94566-3145","1"
"92604-3229","1"
"91392-9221","1"
"41129","1"
"98101-2969","1"
"07024-7558","1"
"68715","1"
"472020727","1"
"11930","1"
"75221-2320","1"
"80203-5699","1"
"55340-0275","1"
"04084","1"
"10005-1180","1"
"78727-6101","1"
"91803-1542","1"
"90067-6004","1"
"63367-1829","1"
"49441-5629","1"
"462820002","1"
"62236","1"
"20004-2037","1"
"23944","1"
"19610-0158","1"
"60260","1"
"10022-2705","1"
"48334-3358","1"
"74374","1"
"01294","1"
"32726","1"
"60604-3597","1"
"95368","1"
"02036","1"
"92677-1461","1"
"46859","1"
"61901","1"
"52002-2627","1"
"87728","1"
"92121-3728","1"
"10022-4678","1"
"19113-1507","1"
"60089-1877","1"
"10169-0103","1"
"34991-6939","1"
"47741","1"
"55402-3380","1"
"06830-5338","1"
"07310-1607","1"
"35904","1"
"82433","1"
"32314-5318","1"
"59117","1"
"33942","1"
"70130-6116","1"
"03045-0575","1"
"10577-2119","1"
"30326-1125","1"
"06881-0909","1"
"07690","1"
"07602-0800","1"
"95131-2451","1"
"13035-0660","1"
"11937-0492","1"
"07450-3801","1"
"92781-2085","1"
"40220-4117","1"
"15219-1604","1"
"38482","1"
"78063","1"
"6028601611","1"
"64035","1"
"10017-5891","1"
"90025-3395","1"
"49279-0066","1"
"11779-7255","1"
"95437","1"
"06831-5153","1"
"100218404","1"
"97209-3235","1"
"44640","1"
"65801-0828","1"
"06912-0061","1"
"89010","1"
"66201-1391","1"
"5222-3779","1"
"01778-4415","1"
"06011","1"
"07024-6999","1"
"08550-3214","1"
"11553-3600","1"
"68137-2307","1"
"65804-7211","1"
"99210-0425","1"
"77404-0350","1"
"10017-2590","1"
"22186","1"
"78140","1"
"81235","1"
"48034-6112","1"
"60457-2211","1"
"58075-9698","1"
"322202","1"
"28211-3586","1"
"29270","1"
"56002-3584","1"
"13221-4785","1"
"33131-2310","1"
"40362-0157","1"
"63017-480","1"
"10021-5336","1"
"60601-7125","1"
"29620","1"
"07505","1"
"63020","1"
"01803-5171","1"
"60602-3790","1"
"12131","1"
"97222-4679","1"
"41101-1527","1"
"97232-4116","1"
"07962-1915","1"
"98073-9702","1"
"08543-7787","1"
"29303-3016","1"
"20182","1"
"08543-7224","1"
"92121-2128","1"
"77386-1890","1"
"98507","1"
"54305","1"
"92121-3752","1"
"29565","1"
"52556-8757","1"
"95138-1400","1"
"63102-2147","1"
"59923","1"
"60157","1"
"06810-5113","1"
"89040","1"
"10019-3841","1"
"76011-6329","1"
"20852-3117","1"
"10001-4105","1"
"91311-6521","1"
"92191-0507","1"
"46562","1"
"78154-2413","1"
"93590","1"
"46069","1"
"48331-3429","1"
"895115423","1"
"21222","1"
"33431-7333","1"
"80424-1057","1"
"76102-5384","1"
"94104-1020","1"
"53406-5060","1"
"34210-2801","1"
"91212","1"
"27323-5936","1"
"34996-0080","1"
"111111","1"
"20210","1"
"94303-0913","1"
"60601-1629","1"
"43114","1"
"19363-0500","1"
"28302-1540","1"
"50707","1"
"04098-1250","1"
"78767-1409","1"
"18928-0295","1"
"92614-","1"
"92037-3218","1"
"00928-1382","1"
"11501-2605","1"
"89103-1241","1"
"97601-0268","1"
"10701-9858","1"
"06901-3540","1"
"80404","1"
"10573-4534","1"
"1003602787","1"
"38301","1"
"38006-0119","1"
"33131-2867","1"
"97388","1"
"78728-3812","1"
"53744 5650","1"
"10021-8405","1"
"50129","1"
"49330","1"
"78502-5910","1"
"19438-0195","1"
"21190","1"
"17331-1847","1"
"90025-3333","1"
"30339-5949","1"
"55346-1718","1"
"98828","1"
"94947-4304","1"
"95630-8316","1"
"29211-1346","1"
"30080-8855","1"
"92687","1"
"30021","1"
"33126-7001","1"
"60181-5214","1"
"98101-4001","1"
"68644","1"
"100052133","1"
"92660-6831","1"
"10128-5175","1"
"76107-2140","1"
"02155-5519","1"
"92112-4725","1"
"24504-1238","1"
"75057-6011","1"
"07979","1"
"12147-2841","1"
"12201-0052","1"
"152059741","1"
"647591899","1"
"38829","1"
"200071803","1"
"212201","1"
"95067-6959","1"
"21204-2562","1"
"62450-2295","1"
"84120-1252","1"
"21921-5547","1"
"64141-0917","1"
"97124-5830","1"
"35020-5711","1"
"37902-1669","1"
"97210-3518","1"
"97007-3216","1"
"44122-4466","1"
"19103-4001","1"
"02110-2803","1"
"23218-1156","1"
"64628","1"
"20429-0002","1"
"65613","1"
"55045","1"
"53226-1506","1"
"49734","1"
"95134-1376","1"
"07053","1"
"70139","1"
"24019-3074","1"
"03040-6002","1"
"06751","1"
"68112-0248","1"
"33408-2738","1"
"90248-4506","1"
"50306-1635","1"
"92635","1"
"07902-0080","1"
"48303","1"
"64640","1"
"81112","1"
"11169-1230","1"
"90022-5147","1"
"75248-3349","1"
"27542","1"
"70809-1418","1"
"75270-2180","1"
"77056-1903","1"
"29901-2147","1"
"18041","1"
"70114","1"
"64106-2124","1"
"77040-6095","1"
"90025-3346","1"
"50436-0309","1"
"91403-5339","1"
"381172777","1"
"55121-1167","1"
"98021-8491","1"
"11550-1090","1"
"43031-9141","1"
"37803-6536","1"
"537133959","1"
"95813-4106","1"
"84127-0024","1"
"61022","1"
"452331","1"
"60084-2989","1"
"01102-3034","1"
"33609-1013","1"
"02421-","1"
"87504-2108","1"
"60062-1618","1"
"30269-1441","1"
"98119-3858","1"
"92591-9022","1"
"34102-5624","1"
"74006-3368","1"
"10173-1510","1"
"98119-4007","1"
"48046-0007","1"
"63127-1396","1"
"24001-2768","1"
"53711-5377","1"
"77002-4109","1"
"200365317","1"
"92067-6087","1"
"54656","1"
"10001-5399","1"
"48601","1"
"28001-5712","1"
"01803-4194","1"
"483342564","1"
"10169-0810","1"
"06103-3402","1"
"D-65203","1"
"14209-1604","1"
"190442209","1"
"77002-5219","1"
"47944","1"
"70103","1"
"54814","1"
"405507","1"
"10593","1"
"60606-4101","1"
"79006","1"
"90067-1501","1"
"89835","1"
"2027758109","1"
"39212","1"
"32790-8181","1"
"852601619","1"
"752199000","1"
"980093965","1"
"19118-3324","1"
"13153-0187","1"
"19102-2510","1"
"73190","1"
"07664","1"
"432166609","1"
"10010-5201","1"
"08087","1"
"01581-5176","1"
"28380-1597","1"
"71463","1"
"189016610","1"
"62526-3269","1"
"926183325","1"
"08523","1"
"10017-2951","1"
"19803-2775","1"
"56011","1"
"29319-9721","1"
"45225","1"
"65351","1"
"82081","1"
"34667-0808","1"
"92612-0697","1"
"55426-0365","1"
"48076-4285","1"
"10286-0001","1"
"80206-4616","1"
"33896","1"
"07011-2150","1"
"32256-7088","1"
"20036-5403","1"
"100187","1"
"29633","1"
"92630-2203","1"
"95113-1215","1"
"75086-0709","1"
"91406-1419","1"
"90502-1037","1"
"784045","1"
"92663-4401","1"
"54868","1"
"39205","1"
"60021","1"
"76430","1"
"77114","1"
"87846","1"
"33716-3807","1"
"11568-1120","1"
"65018","1"
"60430-2028","1"
"10171-","1"
"46581-0988","1"
"33445-6308","1"
"109292","1"
"734870200","1"
"6185498221","1"
"95630-3183","1"
"14706","1"
"33431-8596","1"
"15333","1"
"94088-3470","1"
"53719-1256","1"
"91074","1"
"94550-9559","1"
"60314","1"
"76102-4140","1"
"772104362","1"
"30050","1"
"19003-2415","1"
"38208","1"
"90425","1"
"EC2M 3XD","1"
"93638","1"
"07987","1"
"10573-1058","1"
"02108-4402","1"
"03301-4334","1"
"626400","1"
"34480","1"
"40789","1"
"70562-0069","1"
"49516-6367","1"
"14305-2413","1"
"91773-0010","1"
"26507-0656","1"
"97124-2285","1"
"60514-2985","1"
"55439-2029","1"
"76385","1"
"53064","1"
"20036-2806","1"
"06107-2134","1"
"84170","1"
"92659-5154","1"
"61847","1"
"95670-6149","1"
"10591-5536","1"
"54895","1"
"53022-8214","1"
"77002-7008","1"
"90604","1"
"39530-3820","1"
"48015","1"
"77092-4527","1"
"23061-1310","1"
"10036-8735","1"
"33487-3623","1"
"752444410","1"
"60181-4644","1"
"06330","1"
"78216-7756","1"
"34236-8513","1"
"24935","1"
"39094","1"
"49422-1469","1"
"55224","1"
"98133-3930","1"
"60670-0134","1"
"84542","1"
"381019842","1"
"32671","1"
"33061","1"
"02110-2634","1"
"44704","1"
"94983","1"
"21921-6355","1"
"11788-0132","1"
"01780","1"
"24954-9719","1"
"25801-2072","1"
"24954","1"
"25801-9705","1"
"32925","1"
"10119-0165","1"
"35502-1388","1"
"36602-3894","1"
"28235","1"
"38937","1"
"97538","1"
"11785","1"
"95055","1"
"62370","1"
"14139","1"
"85258-5510","1"
"60670-0502","1"
"520041683","1"
"60015-4610","1"
"62525-2557","1"
"80502-1566","1"
"07107","1"
"95134-1362","1"
"46542","1"
"174024714","1"
"31763-3755","1"
"11A","1"
"80216-4434","1"
"07932-1040","1"
"25705","1"
"26264","1"
"25545","1"
"46204-3438","1"
"72106","1"
"77010-1007","1"
"30604","1"
"80222-4506","1"
"80290-1101","1"
"021095003","1"
"52004-1750","1"
"95134-1504","1"
"33431-7360","1"
"77512-5034","1"
"10577-2118","1"
"20014","1"
"80214-1489","1"
"90087","1"
"74169","1"
"37012-0247","1"
"92621-3903","1"
"23111-0668","1"
"20772-2640","1"
"21014-0509","1"
"22664-1419","1"
"37617-0277","1"
"68102-2186","1"
"18901-4874","1"
"66603-3400","1"
"44333-8367","1"
"06901-2501","1"
"D-94469","1"
"23060-6711","1"
"77521-5034","1"
"01710","1"
"10036-7796","1"
"07732","1"
"624600","1"
"02543","1"
"90212-3209","1"
"14623-1457","1"
"19890-001","1"
"72315","1"
"18220","1"
"90633","1"
"28201-1006","1"
"10154-0037","1"
"60602-1607","1"
"30355-6000","1"
"02108-4401","1"
"19404","1"
"296050856","1"
"19101-1484","1"
"32608-7124","1"
"94103-4908","1"
"44114-1304","1"
"83013","1"
"981050001","1"
"36732","1"
"10017-7111","1"
"33032","1"
"49630","1"
"01831-1917","1"
"40595","1"
"48911-5389","1"
"75626","1"
"9783233300","1"
"34118","1"
"28288-1150","1"
"92618-4652","1"
"07102-1171","1"
"67206-2991","1"
"06902-1839","1"
"30471","1"
"77584-7817","1"
"94043-1614","1"
"95008-6723","1"
"94063-4719","1"
"85715-3847","1"
"94043-5203","1"
"98112-1192","1"
"94107-1716","1"
"60606-7103","1"
"01803-4238","1"
"63102-2733","1"
"11201-3850","1"
"48105-1562","1"
"28273-8135","1"
"28301-5051","1"
"78288-0544","1"
"96733","1"
"24011-1597","1"
"02043-4058","1"
"44115-1809","1"
"29600","1"
"03830","1"
"89702-0405","1"
"12070","1"
"47025-1838","1"
"95153","1"
"07874","1"
"10292-2018","1"
"18002","1"
"91505-4455","1"
"70669","1"
"08540-6242","1"
"12095","1"
"12148-1310","1"
"12056","1"
"12121","1"
"49721-1544","1"
"44127","1"
"98104-7031","1"
"50595-0638","1"
"27216-1837","1"
"95670-2570","1"
"03755-0799","1"
"92814","1"
"83486","1"
"98004-5840","1"
"12118","1"
"28379","1"
"300641411","1"
"10017-2478","1"
"44144-2398","1"
"33259","1"
"07950-3128","1"
"07446-1295","1"
"125083","1"
"33309-6338","1"
"78409","1"
"45423-2480","1"
"79052","1"
"103804","1"
"75641","1"
"07036-6520","1"
"60611-1803","1"
"48915","1"
"921214201","1"
"92124-1540","1"
"303093592","1"
"21066","1"
"079621975","1"
"51355-0677","1"
"77645","1"
"86880","1"
"15681","1"
"35487","1"
"81006","1"
"08816-1440","1"
"78470-0600","1"
"95134-1702","1"
"30305-1502","1"
"60626-4329","1"
"59802-4328","1"
"94108-4510","1"
"22815-7000","1"
"06901-2704","1"
"54736","1"
"24061","1"
"31728","1"
"39411","1"
"2104442248","1"
"85240","1"
"85031","1"
"100480203","1"
"89218","1"
"606010","1"
"92620-4205","1"
"945503153","1"
"10111-2000","1"
"10022-3505","1"
"70761","1"
"07963-0905","1"
"767022638","1"
"92101-3383","1"
"89129-1403","1"
"46204-5172","1"
"15222-2310","1"
"60070-0396","1"
"77251-1315","1"
"74020","1"
"84119-2028","1"
"50306-2499","1"
"00715-0204","1"
"02841","1"
"941042878","1"
"95138-1004","1"
"60601-3676","1"
"77002-7369","1"
"75650","1"
"90067-3010","1"
"191022146","1"
"06011-0958","1"
"19560","1"
"337334508","1"
"89102-2599","1"
"80237-7843","1"
"75201-1515","1"
"02779","1"
"43085-0626","1"
"33166-5057","1"
"89301","1"
"84146","1"
"76258-9056","1"
"900653298","1"
"02210-2203","1"
"45402-1819","1"
"10404","1"
"61104-1285","1"
"30093-2081","1"
"53005-4206","1"
"T2P 0M2","1"
"28277-0729","1"
"63404","1"
"55098","1"
"021871","1"
"29660","1"
"77559","1"
"30328-5646","1"
"47629-0459","1"
"12986","1"
"10048-0557","1"
"21044-1315","1"
"99801-8046","1"
"23802-2353","1"
"T2T 0A7","1"
"93902","1"
"30134-1803","1"
"054072206","1"
"31548","1"
"39211-5555","1"
"22473","1"
"103202","1"
"04338-2628","1"
"84152-6202","1"
"93222","1"
"84251","1"
"76001-7212","1"
"06860","1"
"77263-0369","1"
"89117-5826","1"
"89615","1"
"14113","1"
"24006","1"
"38112-4892","1"
"18101-1024","1"
"110103","1"
"87501-3707","1"
"16018","1"
"101702199","1"
"02462-0130","1"
"32796","1"
"06902-8101","1"
"32315","1"
"46240-0888","1"
"14643","1"
"10001-5096","1"
"89113-1239","1"
"752349132","1"
"45903-2487","1"
"91785","1"
"34966","1"
"50392-0001","1"
"77273","1"
"06113-4105","1"
"30262","1"
"60123-5944","1"
"81220","1"
"94028-7899","1"
"34995-9012","1"
"43132","1"
"42159","1"
"93013-2805","1"
"17348","1"
"20006-4003","1"
"34641","1"
"10036-5422","1"
"43968","1"
"89218-5093","1"
"77098-2031","1"
"19128-1696","1"
"92101-3598","1"
"93004-4206","1"
"94108-2896","1"
"01608-1477","1"
"92067-7130","1"
"18201-6591","1"
"33401-6194","1"
"10014-3669","1"
"98731","1"
"77957","1"
"94111-3320","1"
"46168-0510","1"
"22042-1204","1"
"06880-4214","1"
"101845","1"
"56258-2744","1"
"53701-0927","1"
"20008-1223","1"
"90025-1277","1"
"16830-0042","1"
"77575","1"
"90067-6021","1"
"13039","1"
"21401-7478","1"
"94500","1"
"94005-1811","1"
"94588-","1"
"80132-0000","1"
"212334","1"
"20857","1"
"20147-2745","1"
"47172-9688","1"
"32786","1"
"14602","1"
"088071762","1"
"675041366","1"
"77002-2700","1"
"10036-2774","1"
"39002","1"
"54307-2057","1"
"93720-0880","1"
"52211","1"
"04937","1"
"85002-2209","1"
"90746-1307","1"
"71923","1"
"47553","1"
"60606-5307","1"
"20785-2237","1"
"33153","1"
"54614-0069","1"
"95621","1"
"72933","1"
"10021-8043","1"
"48326-2362","1"
"19305","1"
"62231","1"
"06032-1818","1"
"10019-1412","1"
"10119-0047","1"
"10151-0050","1"
"7132673777","1"
"94956-0178","1"
"068707000","1"
"94111-1526","1"
"07086-6791","1"
"06248","1"
"74136-6107","1"
"08543-7395","1"
"44122-5828","1"
"56360","1"
"981010","1"
