accession_number,filename,file_date,file_type,cik
000111156509000036,formmellon.htm,2009-08-13,N-PX,0001111565
000119312509175521,dnpx.htm,2009-08-14,N-PX,0001176343
000110808609000012,epoch2009npx.txt,2009-08-31,N-PX,0001040674
000119312509180216,dnpx.htm,2009-08-24,N-PX,0000751173
000003840309000013,cover.htm,2009-08-13,N-PX,0000038403
000095012309039056,b76486a1nvpx.txt,2009-08-28,N-PX,0000049905
000114420409045472,v159003_n-px.txt,2009-08-25,N-PX,0000912577
000006759009000480,astnpxfinal2009.txt,2009-08-31,N-PX,0000814679
000110465909051809,a09-21578_1npx.htm,2009-08-26,N-PX,0000702340
000080301309000031,vip4_811-03759.htm,2009-08-24,N-PX,0000720318
000143893409000269,brd006_0000720309.txt,2009-08-28,N-PX,0000720309
000095012309037801,npx.txt,2009-08-25,N-PX,0000909504
000095012309037802,npx.txt,2009-08-25,N-PX,0000909504
000113542809000388,turner_npx.txt,2009-08-28,N-PX,0001006783
000095012309035723,h67756nvpx.txt,2009-08-17,N-PX,0000799084
000090009209000871,brfundsfinal.txt,2009-08-27,N-PX,0000844779
000108796109000021,mastertrustnpx2009.txt,2009-08-24,N-PX,0001087961
000088019509000190,common2_811-21990.htm,2009-08-24,N-PX,0001364923
000112092509000008,ixf_811-10063.htm,2009-08-26,N-PX,0001120925
000110465909052114,a09-23819_25npx.htm,2009-08-27,N-PX,0001227523
000095012309037221,b76888a1nvpx.txt,2009-08-21,N-PX,0001168164
000095012309039054,b76484a1nvpx.txt,2009-08-28,N-PX,0001006415
000114420409046421,v159185_n-px.htm,2009-08-31,N-PX,0000772129
000089418909002764,buff-funds_npx.htm,2009-08-28,N-PX,0001135300
000095012309039486,g20287nvpx.txt,2009-08-31,N-PX,0000778207
000093247109001570,intlvalue46.htm,2009-08-28,N-PX,0000313850
000089180409002824,hend46930-npx.txt,2009-08-19,N-PX,0001141306
000093369109000087,jnlst_npx.txt,2009-08-28,N-PX,0000933691
000119312509181138,dnpx.htm,2009-08-25,N-PX,0000914036
000095012309039718,y79066nvpx.txt,2009-08-31,N-PX,0000822977
000008805309000895,npx063009inst.htm,2009-08-27,N-PX,0000862157
000143893409000228,brd015_0000770540.txt,2009-08-27,N-PX,0000770540
000095012309035733,h67757nvpx.txt,2009-08-17,N-PX,0001003239
000119312509182863,dnpx.txt,2009-08-27,N-PX,0001034633
000091047209000677,c.htm,2009-08-31,N-PX/A,0001314414
000091047209000675,c.htm,2009-08-31,N-PX,0001314414
000095012309038527,p15651jnvpx.txt,2009-08-27,N-PX,0000837276
000119312509181820,dnpx.htm,2009-08-26,N-PX,0000315774
000114420409046156,v159018_npx.htm,2009-08-28,N-PX,0000067160
000080301309000029,vip2_811-05511.htm,2009-08-24,N-PX,0000831016
000088019509000176,adv1_811-03785.htm,2009-08-24,N-PX,0000722574
000111082209000009,jadnpx0609.txt,2009-08-28,N-PX,0001110822
000089874509000414,pfi2009npx-file2.htm,2009-08-28,N-PX,0000898745
000085711409000008,form078.htm,2009-08-13,N-PX,0000857114
000095012309035725,h67759nvpx.txt,2009-08-17,N-PX,0000726735
000032035109000027,select_811-03114.htm,2009-08-24,N-PX,0000320351
000113542809000432,wilshirevitnpx.txt,2009-08-31,N-PX,0001026708
000095012309035722,h67758nvpx.txt,2009-08-17,N-PX,0000892538
000113542809000428,siitnpx.txt,2009-08-31,N-PX,0000939934
000091047209000661,f7internationalstock.htm,2009-08-27,N-PX,0001420040
000095012309038792,y0195004nvpx.txt,2009-08-28,N-PX,0000836487
000119312509184614,dnpx.htm,2009-08-31,N-PX,0000889188
000114420409046159,v159021_npx.htm,2009-08-28,N-PX,0000916053
000090618509000012,jasnpx0609.txt,2009-08-28,N-PX,0000906185
000095012309039192,c52951ppnvpx.txt,2009-08-28,N-PX,0001140531
000113542809000384,wt_npx.txt,2009-08-28,N-PX,0000927413
000119312509178787,dnpx.htm,2009-08-20,N-PX,0000880366
000119312509182114,dnpx.txt,2009-08-26,N-PX,0001214511
000095012309038967,f53408nvpx.txt,2009-08-28,N-PX,0000904333
000119312509184668,dnpx.htm,2009-08-31,N-PX,0001126087
000095012309039749,y79067nvpx.txt,2009-08-31,N-PX,0001046292
000110465909051284,a09-21524_2npx.htm,2009-08-24,N-PX,0001341289
000143893409000038,brd047_0000775180.txt,2009-08-18,N-PX,0000775180
000114420409042782,v157791_npxa.htm,2009-08-13,N-PX/A,0000916622
000119312509184056,dnpx.txt,2009-08-31,N-PX,0000351601
000114420409042599,v156276_npx.htm,2009-08-13,N-PX,0000916622
000114544309002136,d25291.htm,2009-08-28,N-PX,0001217286
000119312509183459,dnpx.htm,2009-08-28,N-PX,0000916620
000080301309000019,puritan_811-00649.htm,2009-08-24,N-PX,0000081205
000113542809000357,nvit_npx.txt,2009-08-19,N-PX,0000353905
000095012309038528,p15651wnvpx.txt,2009-08-27,N-PX,0001015965
000089180409002731,ftf46929-npx.txt,2009-08-06,N-PX,0000840678
000080301309000030,vip3_811-07205.htm,2009-08-24,N-PX,0000927384
000119312509184444,dnpx.htm,2009-08-31,N-PX,0001065698
000119312509184052,dnpx.txt,2009-08-31,N-PX,0000824036
000143893409000133,brd026_0000889366.txt,2009-08-25,N-PX,0000889366
000119312509184721,dnpx.htm,2009-08-31,N-PX,0001350487
000090922609000033,ftvipt_npx09.txt,2009-08-31,N-PX,0000837274
000119312509183110,dnpx.txt,2009-08-28,N-PX,0001100663
000113743909000070,mgi2009npx.htm,2009-08-26,N-PX,0001320615
000008852509000498,sbl-npx.txt,2009-08-27,N-PX,0000217087
000093247109001516,internlequindx0533.htm,2009-08-27,N-PX,0000857489
000095012309039279,a53549nvpx.txt,2009-08-28,N-PX,0001137761
000080301309000024,secur_811-04118.htm,2009-08-24,N-PX,0000754510
000027775109000008,jifnpx0609.txt,2009-08-28,N-PX,0000277751
000074377309000032,smf1231npxfiled083109v2.txt,2009-08-31,N-PX,0000743773
000110465909051612,a09-17605_1npx.htm,2009-08-25,N-PX,0000826686
000143893409000206,brd2k3_0000074663.txt,2009-08-27,N-PX,0000074663
000109143909000032,file001.txt,2009-08-28,N-PX,0001091439
000114544309002138,d25292.htm,2009-08-28,N-PX,0000763852
000143893409000225,brd006_0000882443.txt,2009-08-27,N-PX,0000882443
000095012309038509,p15651nnvpx.txt,2009-08-27,N-PX,0001039001
000090869509000139,npx_mft-2009.txt,2009-08-28,N-PX,0000908695
000082706009000019,npx-2009.htm,2009-08-26,N-PX,0000827060
000095012309038855,c52341nvpx.txt,2009-08-28,N-PX,0000891080
000113542809000356,nmf_npx.txt,2009-08-19,N-PX,0001048702
000095012309039720,y0212001nvpx.txt,2009-08-31,N-PX,0000867297
000095012309039304,a53552nvpx.txt,2009-08-28,N-PX,0000813900
000093247109001497,horizonfunds0129.htm,2009-08-27,N-PX,0000932471
000113542809000440,aic_finalnpx.txt,2009-08-31,N-PX,0000878719
000090009209000907,variableseriesfinal.txt,2009-08-27,N-PX,0000355916
000143893409000245,brdu91_0001209466.txt,2009-08-27,N-PX,0001209466
000114420409046157,v159019_npx.htm,2009-08-28,N-PX,0001317146
000035647609000173,msfnpx_082809.htm,2009-08-28,N-PX,0000356476
000119312509183374,dnpx.htm,2009-08-28,N-PX,0001027263
000093041309004524,c58579_npx.txt,2009-08-28,N-PX,0000777535
000095012309039251,w75070a1nvpxza.txt,2009-08-28,N-PX/A,0001066980
000095012309039075,w75070nvpx.txt,2009-08-28,N-PX,0001066980
000119312509183393,dnpx.htm,2009-08-28,N-PX,0000710124
000119312509183375,dnpx.htm,2009-08-28,N-PX,0001160168
000093041309004519,c58578_npx.txt,2009-08-28,N-PX,0001084380
000113542809000429,simtnpx.txt,2009-08-31,N-PX,0000804239
000108796109000022,mastertrustdowjonesnpx2009.txt,2009-08-24,N-PX,0001087961
000088019509000191,conc_811-05251.htm,2009-08-24,N-PX,0000819118
000143893409000250,brdu91_0001378872.txt,2009-08-27,N-PX,0001378872
000112125709000026,jnlist_npx.txt,2009-08-28,N-PX,0001121257
000143893409000284,brd031_0001329954.txt,2009-08-28,N-PX,0001329954
000093041309004523,c58581_npx.txt,2009-08-28,N-PX,0001068204
000110465909052603,a09-24228_1npx.htm,2009-08-31,N-PX,0000820892
000093247109001517,internlequindx0770.htm,2009-08-27,N-PX,0000857489
000095012309037224,l37226nvpx.htm,2009-08-21,N-PX,0000934563
000114420409046158,v159020_npx.htm,2009-08-28,N-PX,0000927972
000093247109001557,startotalintlindexrevised113.htm,2009-08-28,N-PX,0000736054
000143893409000312,brd020_0000710826.txt,2009-08-28,N-PX,0000710826
000143893409000313,brd020a_0000710826.txt,2009-08-28,N-PX/A,0000710826
000093247109001518,internlequindx628.htm,2009-08-27,N-PX,0000857489
000143893409000315,brd031_0001331971.txt,2009-08-31,N-PX,0001331971
000105779109000066,ex991.htm,2009-09-02,EX-99.1,0001057791
000109432809000077,clean8ka090909.txt,2009-09-09,8-K/A,0001100748
000101376209001706,ex104.htm,2009-09-21,EX-10.4,0001214605
000101376209001706,ex105.htm,2009-09-21,EX-10.5,0001214605
000095012309040043,z78728exv99wc.htm,2009-09-01,EX-99.C,0000857076
000095012309040043,z78728exv99wc.htm,2009-09-01,EX-99.C,0000071545
000137829609000150,exhibit2.htm,2009-09-08,EX-2,0001134115
000137829609000150,exhibit1.htm,2009-09-08,EX-1,0001134115
000114420409047988,filename1.htm,2009-09-11,CORRESP,0001091164
000121716009000246,santagertrudistechreport.htm,2009-09-01,EX-99.3,0001423468
000121716009000246,santagertrudistechreport.pdf,2009-09-01,EX-99.4,0001423468
000113322809000587,e155253ev_h.htm,2009-09-02,N-CSRS,0001336560
000113322809000588,e155254ev_h.htm,2009-09-02,N-CSRS,0001046026
000095012309044429,b77183a1nvq.htm,2009-09-21,N-Q,0000835663
000119312509193215,d424b5.htm,2009-09-17,424B5,0000020520
000119312509194390,d424b5.htm,2009-09-18,424B5,0000020520
000119312509201050,dnpxa.txt,2009-09-30,N-PX/A,0000824036
000117625609000880,kimber20fjune.htm,2009-09-29,20-F,0001294662
000119380509001854,e605874_20f-mahanagar.htm,2009-09-29,20-F,0001160262
000120445909001698,s1a.htm,2009-09-18,S-1/A,0001369868
000119312509201057,dnpxa.txt,2009-09-30,N-PX/A,0000351601
000119312509188344,ds4a.htm,2009-09-08,S-4/A,0000020520
000119312509192484,d424b3.htm,2009-09-16,424B3,0000020520
000119312509191399,ds4a.htm,2009-09-14,S-4/A,0000020520
000119312509184870,dnpxa.htm,2009-09-01,N-PX/A,0000351601
000143893409000332,brd0312d_0000756913.txt,2009-09-01,N-PX/A,0000756913
000143893409000328,brd0312c_0000756913.txt,2009-09-01,N-PX,0000756913
000143893409000326,brd0311_0000756913.txt,2009-09-01,N-PX/A,0000756913
000000000009057031,filename1.pdf,2009-10-08,LETTER,0001471717
000106299309003568,exhibit99-1.htm,2009-10-07,EX-99.1,0001300050
000135580809000017,filename5.txt,2009-10-27,COVER,0001471717
000117152009000654,eps3572.htm,2009-10-06,10-Q,0001420526
000117152009000687,eps3590.htm,2009-10-27,10-Q,0001420526
000104746909009363,a2195114zex-10_6.htm,2009-10-30,EX-10.6,0000709878
000104746909009363,a2195114zex-10_3.htm,2009-10-30,EX-10.3,0000709878
000104746909009363,a2195114zex-10_2.htm,2009-10-30,EX-10.2,0000709878
000104746909009363,a2195114zex-10_1.htm,2009-10-30,EX-10.1,0000709878
000104746909009363,a2195114zex-10_8.htm,2009-10-30,EX-10.8,0000709878
000104746909009363,a2195114zex-10_7.htm,2009-10-30,EX-10.7,0000709878
000104746909009363,a2195114zex-10_5.htm,2009-10-30,EX-10.5,0000709878
000104746909009363,a2195114zex-10_4.htm,2009-10-30,EX-10.4,0000709878
000005560409000037,cix10q3rdqrt09302009.htm,2009-10-29,10-Q,0001049606
000114420409051813,v161238_posam.htm,2009-10-07,POS AM,0001393772
000119312509207408,dex1031.htm,2009-10-14,EX-10.31,0001360530
000095012309054185,p15513nvcsr.htm,2009-10-28,N-CSR,0000045156
000117625609000934,exhibit99-2.htm,2009-10-22,EX-99.2,0001156297
000110465909060878,a09-31946_2485bpos.htm,2009-10-28,485BPOS,0001359057
000112785509000429,lidhair8k100609.htm,2009-10-07,8-K,0001354071
000112785509000447,lidhair8ka100609.htm,2009-10-15,8-K/A,0001354071
000110465909059082,a09-31674_1485apos.htm,2009-10-15,485APOS,0000076721
000113542809000514,nvit_npxa.txt,2009-10-20,N-PX/A,0000353905
000113542809000508,wt_npx.txt,2009-10-16,N-PX/A,0000927413
000113542809000513,nmf_npxa.txt,2009-10-20,N-PX/A,0001048702
000100210509000529,primary_doc.xml,2009-11-25,D,0001477500
000100210509000530,primary_doc.xml,2009-11-25,D,0001475202
000114420409055816,v163964_10q.htm,2009-11-02,10-Q,0001403085
000113322809000889,e155564ev_h.htm,2009-11-25,N-Q,0001336560
000113322809000890,e155565ev_h.htm,2009-11-25,N-Q,0001046026
000119312509238286,dex1014.htm,2009-11-19,EX-10.14,0000768899
000095012309064254,c92911exv10w8.htm,2009-11-19,EX-10.8,0000356801
000095012309061058,b78034exv99w1.htm,2009-11-12,EX-99.1,0001040719
000114420409059868,v166420_10q.htm,2009-11-16,10-Q,0001393772
000095012309065700,p15570nvq.txt,2009-11-24,N-Q,0000355411
000005925509000195,nl10q3q09.htm,2009-11-03,10-Q,0000072162
000119312509220634,dex101.htm,2009-11-02,EX-10.1,0001360530
000091957409016182,d1030038_10-k.htm,2009-11-13,10-K,0001444347
000095012309056333,g20037exv10w62.htm,2009-11-02,EX-10.62,0001425923
000091957409016542,d811-21064_09.txt,2009-11-18,N-PX/A,0001170206
000005925509000203,valhi10q0909.htm,2009-11-04,10-Q,0000059255
000095012309065730,p15538nvcsr.htm,2009-11-24,N-CSR,0000729968
000119312509242189,dex22.htm,2009-11-25,EX-2.2,0001452217
000114420409060738,v166898_10ka.htm,2009-11-19,10-K/A,0001349777
000120561309000146,drd_onetwo.pdf,2009-11-27,20-F,0001023512
000120561309000146,drd_onetwo.htm,2009-11-27,20-F,0001023512
000095012309065704,p15575nvq.txt,2009-11-24,N-Q,0000752737
000095012309059456,b77447exv10w1.htm,2009-11-06,EX-10.1,0001023313
000112785509000513,lidhair8ka2100609.htm,2009-11-27,8-K/A,0001354071
000117625609001049,exhibit99-1.htm,2009-11-17,EX-99.1,0001323404
000114420409060391,v166529_485bpos.htm,2009-11-17,485BPOS,0000912900
000120445909002047,cbpo110809fs1a2.htm,2009-11-09,S-1/A,0001369868
000104746909009882,a2195346z10-12g.htm,2009-11-10,10-12G,0001476246
000091957409016777,d1050678_10-q.htm,2009-12-15,10-Q,0001444347
000147844609000028,f00310k2009giddyupproduction.htm,2009-12-17,10-K,0001420526
000117891309003039,exhibit_99-1.htm,2009-12-08,EX-99,0000731859
000113717109001030,part1.htm,2009-12-31,EX-99.1,0001095052
000117625609001115,exhibit99-2.htm,2009-12-03,EX-99.2,0001156297
000110465909072014,a09-36886_1485bpos.htm,2009-12-31,485BPOS,0000076721
000104746909010860,a2195881z10-12ga.htm,2009-12-21,10-12G/A,0001476246
000113717109001029,technical.htm,2009-12-31,EX-99.1,0001095052
000117891309002998,exhibit_99-1.htm,2009-12-03,EX-99,0000731859
000120445909002275,cbios1a3.htm,2009-12-01,S-1/A,0001369868
000072888909002135,capitalincomefund485b.htm,2009-12-23,485BPOS,0000045156
000114420410003953,filename1.htm,2010-01-27,CORRESP,0001478682
000147844610000014,f00210qgiddyupnov3009draft2.htm,2010-01-19,10-Q,0001420526
000000000010002173,filename1.pdf,2010-01-13,LETTER,0001478682
000095012310002938,g21792exv99w1.htm,2010-01-15,EX-99.1,0000030419
000095012310002938,g21792exv2w1.htm,2010-01-15,EX-2.1,0000030419
000095012310004969,p16035nvq.txt,2010-01-26,N-Q,0000701382
000119312510017176,dex43.htm,2010-01-29,EX-4.3,0001476978
000095012310005583,p16036nvq.txt,2010-01-27,N-Q,0000045156
000119312510004581,dex99t3e2.htm,2010-01-12,EX-99.T3E.2,0001085321
000112785510000020,cpps1.htm,2010-01-28,S-1,0001354071
000118811210000162,ex99-1.htm,2010-01-29,EX-99.1,0000701818
000110465910000358,a09-36886_5497.htm,2010-01-05,497,0000076721
000095012310000711,b77785a2nvcsr.htm,2010-01-06,N-CSR,0000884381
000095012310000707,b77785a1nvcsr.htm,2010-01-06,N-CSR,0000835663
000104746910000287,a2195881z10-12ga.htm,2010-01-25,10-12G/A,0001476246
000120445910000146,cbio012210s1a4.htm,2010-01-25,S-1/A,0001369868
000072888910000200,balancedfund485b.htm,2010-01-28,485BPOS,0000729968
000095012310013117,a55210exv99w3.htm,2010-02-16,EX-99.3,0000884629
000104746910001559,a2196108zex-10_3.htm,2010-02-26,EX-10.3,0000885590
000095012310016369,p16680nvq.txt,2010-02-24,N-Q,0000729968
000095012310018337,l38875nvq.htm,2010-02-26,N-Q,0000883939
000095012310015160,p16659nvcsr.htm,2010-02-22,N-CSR,0000355411
000119312510038208,dex992.htm,2010-02-24,EX-99.2,0000898685
000119312510038203,d20f.htm,2010-02-24,20-F,0000898685
000095012310015709,p16653nvcsr.htm,2010-02-23,N-CSR,0000752737
000072888910000375,balancedfund497.htm,2010-02-03,497,0000729968
000132559310000001,primary_doc.xml,2010-03-15,D/A,0001325593
000132559310000004,primary_doc.xml,2010-03-15,D/A,0001437520
000132559310000002,primary_doc.xml,2010-03-15,D/A,0001437997
000119312510047882,dex101.htm,2010-03-04,EX-10.1,0000033619
000000000010011528,filename1.pdf,2010-03-01,LETTER,0001482605
000119312510065162,dex991.htm,2010-03-24,EX-99.1,0000020520
000119312510065163,dex991.htm,2010-03-24,EX-99.1,0000020520
000114420410013766,v176166_10k.htm,2010-03-16,10-K,0001403085
000135448810001048,opmg_ex34.htm,2010-03-31,EX-3.4,0001413993
000114420410013895,v177590_10k.htm,2010-03-16,10-K,0001131312
000121390010000997,f8k0310ex99i_wolf.htm,2010-03-22,EX-99.1,0001328769
000104746910002026,a2196375zex-10_6.htm,2010-03-10,EX-10.6,0001325281
000092604410000142,sm10k_123109ex10p14.htm,2010-03-16,EX-10,0000743238
000113626110000078,form10k.htm,2010-03-31,10-K,0000925741
000114420410014192,v177764_s1.htm,2010-03-18,S-1,0001486640
000095012310027521,b80009a1nvq.htm,2010-03-24,N-Q,0000835663
000113322810000313,e156041ev_h.htm,2010-03-04,N-CSR,0001046026
000113322810000314,e156042ev_h.htm,2010-03-04,N-CSR,0001336560
000104960610000002,cix10k12312009.htm,2010-03-04,10-K,0001049606
000119312510058478,dex43.htm,2010-03-16,EX-4.3,0001476978
000114420410011248,v176131_10k-a.htm,2010-03-03,10-K/A,0001349777
000112785510000103,chinapedpharm10k123109.htm,2010-03-31,10-K,0001354071
000120445910000711,exhibit99-1.htm,2010-03-31,EX-99.1,0000072931
000120445910000711,aif.pdf,2010-03-31,EX-99.1,0000072931
000091838710000004,f200920ffinal.htm,2010-03-04,20-F,0000918387
000129281410000681,sidform20f2008a.htm,2010-03-18,20-F/A,0001049659
000005925510000029,nl10k2009.htm,2010-03-10,10-K,0000072162
000120445910000599,form10k.htm,2010-03-23,10-K,0001369868
000005925510000033,vhi10k1209.htm,2010-03-10,10-K,0000059255
000119312510056349,d20f.htm,2010-03-15,20-F,0001368358
000119312510056349,d20f1.pdf,2010-03-15,20-F,0001368358
000104746910003041,a2197688z10-k.htm,2010-03-31,10-K,0001476246
000114420410010986,v176006_485apos.htm,2010-03-02,485APOS,0000912900
000110465910015230,a10-5527_16k.htm,2010-03-18,6-K,0001047564
000000000010020983,filename1.pdf,2010-04-16,LETTER,0001436612
000147844610000107,giddyupproductions10q.htm,2010-04-14,10-Q,0001420526
000089387910000005,r1stqtr10.txt,2010-04-30,13F-HR,0000893879
000114420410021778,filename1.htm,2010-04-22,CORRESP,0001436612
000095012310038437,c99335exv15w3.htm,2010-04-27,EX-15.3,0001308106
000116552710000333,ex10-3.txt,2010-04-27,EX-10.3,0000795800
000093041310002128,c60416_ex99-3k.htm,2010-04-26,EX-99.(3)(K),0000777535
000114420410021479,v181804_pre14a.htm,2010-04-21,PRE 14A,0001028153
000095012310040441,p17056nvcsrs.htm,2010-04-29,N-CSRS,0000701382
000102317510000106,northsightfinal10k2009mmcomm.htm,2010-04-15,10-K,0001439397
000095012310039430,p17057nvcsrs.htm,2010-04-28,N-CSRS,0000045156
000113626110000096,body424b3.htm,2010-04-28,424B3,0000925741
000113626110000090,posamtos-1.pdf,2010-04-22,POS AM,0000925741
000113626110000090,s1body.htm,2010-04-22,POS AM,0000925741
000119312510079553,dex10a.htm,2010-04-08,EX-10.(A),0000105132
000114420410020866,v181288_10k.htm,2010-04-16,10-K,0001349777
000110465910019975,a10-8200_16k.htm,2010-04-16,6-K,0001047564
000112785510000122,cpps1a1.htm,2010-04-12,S-1/A,0001354071
000114420410019837,v180465_8ka.htm,2010-04-13,8-K/A,0000813762
000072888910000740,ovafpart2.htm,2010-04-28,EX-99,0000752737
000114420410018823,v180179_s1a.htm,2010-04-07,S-1/A,0001028153
000101968710001432,tomkins_20f-123109.pdf,2010-04-15,20-F,0000838877
000101968710001432,tomkins_20f-010210.htm,2010-04-15,20-F,0000838877
000095012310040662,y81907e20vf.htm,2010-04-29,20-F,0000917851
000110465910018729,a10-6741_120f.htm,2010-04-07,20-F,0001126136
000120445910000937,hteform20f.htm,2010-04-30,20-F,0001309799
000072888910000736,body.htm,2010-04-28,485BPOS,0000355411
000119312510087909,dex991.htm,2010-04-20,EX-99.1,0001489524
000114420410028419,v185378_10q.htm,2010-05-17,10-Q,0001403085
000105652010000188,avtd10q33110draftrevised5241.htm,2010-05-24,10-Q,0001405249
000143774910001612,ex99-2.htm,2010-05-20,EX-99.2,0001377053
000143774910001612,ex99-1.htm,2010-05-20,EX-99.1,0001377053
000113322810000652,e156491ev_h.htm,2010-05-28,N-Q,0001336560
000113322810000651,e156490ev_h.htm,2010-05-28,N-Q,0001046026
000119312510110639,dex108.htm,2010-05-06,EX-10.8,0001337619
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0000848865
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001060391
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001141445
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485090
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485091
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485092
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485093
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485094
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485095
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485096
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485097
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485098
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485101
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485102
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485103
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485104
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485105
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485106
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485107
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485108
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485109
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485110
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485114
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485115
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485116
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485117
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485118
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485119
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485120
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485121
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485122
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485123
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485124
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485125
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485126
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485127
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485128
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485129
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485130
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485131
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485136
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485137
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485138
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485139
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485140
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485141
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485142
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485144
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485145
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485147
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485165
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485166
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485167
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485168
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485169
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485170
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485171
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485172
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485173
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485174
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485178
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485179
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485180
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485181
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485182
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485183
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485184
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485185
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485186
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485187
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485189
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485190
000095012310045356,p16855a2exv3w715.htm,2010-05-06,EX-3.715,0001485191
