accession_number,filename,file_date,file_type,cik
000091431703003765,ex13.txt,2003-12-22,EX-13,0000935930
000085700504000003,ex99jan2104.txt,2004-01-21,EX-99,0000857005
000110465904001206,a04-1300_2ex99d1.htm,2004-01-20,EX-99.1,0000898660
000115752304000712,a4559920_ex991.txt,2004-01-29,EX-99,0000898660
000110465904000970,a04-1300_1ex99d1.htm,2004-01-15,EX-99.1,0000898660
000119312504025187,d10q.htm,2004-02-17,10-Q,0000857005
000094162504000009,project.txt,2004-02-12,6-K,0000941625
000119312504024922,dex991.txt,2004-02-17,EX-99.1,0000850141
000104746904004370,a2128764z6-k.htm,2004-02-13,6-K,0001009245
000119312504024941,d10q.htm,2004-02-17,10-Q,0000906326
000119312504022666,d6k.htm,2004-02-13,6-K,0001038143
000119312504028702,d10k.htm,2004-02-24,10-K,0000064996
000104746904003452,a2127934z6-k.htm,2004-02-06,6-K,0001114448
000115752304002742,a4604078ex991.txt,2004-03-29,EX-99,0000898660
000104746904007557,a2130494z10-k.htm,2004-03-12,10-K,0000898660
000104746904009610,a2131455zs-4.htm,2004-03-26,S-4,0000898660
000119312504035341,d10ka.htm,2004-03-05,10-K/A,0000906326
000119312504035347,d10qa.htm,2004-03-05,10-Q/A,0000906326
000119312504043367,dpre14a.htm,2004-03-16,PRE 14A,0000906326
000091752004000014,form10k31104.txt,2004-03-12,10-K,0000917520
000119312504050912,d10k.htm,2004-03-26,10-K,0001174735
000085700504000026,ex99142104.txt,2004-04-21,EX-99,0000857005
000115752304002933,a4606745ex991.txt,2004-04-01,EX-99,0000898660
000115752304003408,a4619266ex991.txt,2004-04-20,EX-99,0000898660
000085700504000023,q204prelim.txt,2004-04-08,EX-99,0000857005
000104746904011851,a2133276zdef14a.htm,2004-04-14,DEF 14A,0000898660
000104746904012087,a2133152zdef14a.htm,2004-04-15,DEF 14A,0000896841
000114420404004908,v02272_10ksb.txt,2004-04-15,10KSB,0001057807
000104746904011643,a2132955zs-4a.htm,2004-04-12,S-4/A,0000898660
000095013504001947,b50081dedef14a.htm,2004-04-21,DEF 14A,0000932064
000009331404000025,doc1.txt,2004-04-22,10KSB/A,0000093314
000113717104000403,f20cover.htm,2004-04-06,20-F,0000851064
000119312504074503,dprer14a.htm,2004-04-30,PRER14A,0000906326
000080662004000032,cal485b2004.txt,2004-04-29,485BPOS,0000806620
000119312504063803,d20f.htm,2004-04-16,20-F,0001038143
000114420404006630,v03293.txt,2004-05-14,10QSB,0001057807
000119312504090888,d10q.htm,2004-05-18,10-Q,0000857005
000115752304005050,a4645513-ex991.txt,2004-05-20,EX-99.1,0000898660
000110465904013304,a04-5513_110q.htm,2004-05-10,10-Q,0000898660
000119312504086083,ddef14a.htm,2004-05-12,DEF 14A,0001013488
000114420404006437,v03130_sb2.txt,2004-05-12,SB-2,0001057807
000091752004000018,form10q051004.txt,2004-05-10,10-Q,0000917520
000119312504089857,d10q.htm,2004-05-17,10-Q,0001174735
000119312504088673,d10q.htm,2004-05-14,10-Q,0000906326
