filing_date,count,component
2002-03-31,9,international
2002-04-30,9,international
2002-05-31,6,international
2002-06-30,3,international
2002-07-31,8,international
2002-08-31,10,international
2002-09-30,4,international
2002-10-31,20,international
2002-11-30,32,international
2002-12-31,17,international
2003-01-31,14,international
2003-02-28,41,international
2003-03-31,23,international
2003-04-30,20,international
2003-05-31,42,international
2003-06-30,10,international
2003-07-31,23,international
2003-08-31,37,international
2003-09-30,13,international
2003-10-31,26,international
2003-11-30,41,international
2003-12-31,18,international
2004-01-31,10,international
2004-02-29,31,international
2004-03-31,31,international
2004-04-30,28,international
2004-05-31,28,international
2004-06-30,14,international
2004-07-31,20,international
2004-08-31,23,international
2004-09-30,19,international
2004-10-31,18,international
2004-11-30,32,international
2004-12-31,11,international
2005-01-31,15,international
2005-02-28,27,international
2005-03-31,30,international
2005-04-30,20,international
2005-05-31,28,international
2005-06-30,11,international
2005-07-31,19,international
2005-08-31,24,international
2005-09-30,13,international
2005-10-31,14,international
2005-11-30,36,international
2005-12-31,14,international
2006-01-31,10,international
2006-02-28,16,international
2006-03-31,20,international
2006-04-30,17,international
2006-05-31,29,international
2006-06-30,14,international
2006-07-31,19,international
2006-08-31,30,international
2006-09-30,6,international
2006-10-31,18,international
2006-11-30,41,international
2006-12-31,11,international
2007-01-31,11,international
2007-02-28,18,international
2007-03-31,25,international
2007-04-30,20,international
2007-05-31,28,international
2007-06-30,13,international
2007-07-31,13,international
2007-08-31,23,international
2007-09-30,6,international
2007-10-31,15,international
2007-11-30,30,international
2007-12-31,11,international
2008-01-31,1,international
2008-02-29,21,international
2008-03-31,13,international
2008-04-30,12,international
2008-05-31,29,international
2008-06-30,6,international
2008-07-31,5,international
2008-08-31,18,international
2008-09-30,7,international
2008-10-31,8,international
2008-11-30,24,international
2008-12-31,17,international
2009-01-31,10,international
2009-02-28,33,international
2009-03-31,19,international
2009-04-30,30,international
2009-05-31,35,international
2009-06-30,12,international
2009-07-31,22,international
2009-08-31,30,international
2009-09-30,15,international
2009-10-31,13,international
2009-11-30,25,international
2009-12-31,6,international
2010-01-31,5,international
2010-02-28,19,international
2010-03-31,25,international
2010-04-30,15,international
2010-05-31,23,international
2010-06-30,7,international
2010-07-31,10,international
2010-08-31,13,international
2010-09-30,7,international
2010-10-31,9,international
2010-11-30,17,international
2010-12-31,4,international
2011-01-31,7,international
2011-02-28,17,international
2011-03-31,17,international
2011-04-30,9,international
2011-05-31,19,international
2011-06-30,9,international
2011-07-31,12,international
2011-08-31,15,international
2011-09-30,7,international
2011-10-31,5,international
2011-11-30,22,international
2011-12-31,9,international
2012-01-31,4,international
2012-02-29,12,international
2012-03-31,15,international
2012-04-30,8,international
2012-05-31,15,international
2012-06-30,9,international
2012-07-31,11,international
2012-08-31,23,international
2012-09-30,7,international
2012-10-31,6,international
2012-11-30,23,international
2012-12-31,14,international
2013-01-31,2,international
2013-02-28,12,international
2013-03-31,13,international
2013-04-30,5,international
2013-05-31,17,international
2013-06-30,7,international
2013-07-31,7,international
2013-08-31,23,international
2013-09-30,8,international
2013-10-31,5,international
2013-11-30,21,international
2013-12-31,13,international
2014-01-31,6,international
2014-02-28,14,international
2014-03-31,20,international
2014-04-30,9,international
2014-05-31,20,international
2014-06-30,9,international
2014-07-31,9,international
2014-08-31,15,international
2014-09-30,3,international
2014-10-31,7,international
2014-11-30,12,international
2014-12-31,6,international
2015-01-31,4,international
2015-02-28,9,international
2015-03-31,17,international
2015-04-30,5,international
2015-05-31,12,international
2015-06-30,7,international
2015-07-31,8,international
2015-08-31,13,international
2015-09-30,8,international
2015-10-31,9,international
2015-11-30,13,international
2015-12-31,8,international
2016-01-31,3,international
2016-02-29,17,international
2016-03-31,22,international
2016-04-30,8,international
2016-05-31,22,international
2016-06-30,4,international
2016-07-31,9,international
2016-08-31,13,international
2016-09-30,5,international
2016-10-31,8,international
2016-11-30,14,international
2016-12-31,7,international
2017-01-31,2,international
2017-02-28,15,international
2017-03-31,8,international
2017-04-30,10,international
2017-05-31,11,international
2017-06-30,4,international
2017-07-31,5,international
2017-08-31,9,international
2017-09-30,3,international
2017-10-31,5,international
2017-11-30,12,international
2017-12-31,3,international
2018-01-31,2,international
